Date	MIN	MAX	AVG	LOWSTD	HIGHSTD
2015-12-01	22.99	28.61	24.94	23.09	26.80
2015-11-01	24.19	27.28	26.02	24.64	27.40
2015-10-01	19.74	22.70	21.39	20.10	22.68
2015-09-01	25.02	25.02	25.02	25.02	25.02
2015-08-01	11.37	26.49	19.77	11.80	27.74
2015-07-01	23.08	23.08	23.08	23.08	23.08
2015-06-01	nan	nan	nan	nan	nan
2015-05-01	nan	nan	nan	nan	nan
2015-04-01	30.58	30.58	30.58	30.58	30.58
2015-03-01	25.67	35.43	31.16	28.06	34.26
2015-02-01	25.98	31.67	29.45	27.56	31.34
2015-01-01	23.84	28.78	26.80	25.24	28.36
2014-12-01	22.99	28.61	24.94	23.09	26.80
2014-11-01	24.19	27.28	26.02	24.64	27.40
2014-10-01	19.74	22.70	21.39	20.10	22.68
2014-09-01	25.02	25.02	25.02	25.02	25.02
2014-08-01	11.37	26.49	19.77	11.80	27.74
2014-07-01	23.08	23.08	23.08	23.08	23.08
2014-06-01	nan	nan	nan	nan	nan
2014-05-01	nan	nan	nan	nan	nan
2014-04-01	30.58	30.58	30.58	30.58	30.58
2014-03-01	25.67	35.43	31.16	28.06	34.26
2014-02-01	25.98	31.67	29.45	27.56	31.34
2014-01-01	23.84	28.78	26.80	25.24	28.36
2013-12-01	22.99	28.61	24.94	23.09	26.80
2013-11-01	24.19	27.28	26.02	24.64	27.40
2013-10-01	19.74	22.70	21.39	20.10	22.68
2013-09-01	25.02	25.02	25.02	25.02	25.02
2013-08-01	11.37	26.49	19.77	11.80	27.74
2013-07-01	23.08	23.08	23.08	23.08	23.08
2013-06-01	nan	nan	nan	nan	nan
2013-05-01	nan	nan	nan	nan	nan
2013-04-01	30.58	30.58	30.58	30.58	30.58
2013-03-01	25.67	35.43	31.16	28.06	34.26
2013-02-01	25.98	31.67	29.45	27.56	31.34
2013-01-01	23.84	28.78	26.80	25.24	28.36
2012-12-01	22.99	28.61	24.94	23.09	26.80
2012-11-01	24.19	27.28	26.02	24.64	27.40
2012-10-01	19.74	22.70	21.39	20.10	22.68
2012-09-01	25.02	25.02	25.02	25.02	25.02
2012-08-01	11.37	26.49	19.77	11.80	27.74
2012-07-01	23.08	23.08	23.08	23.08	23.08
2012-06-01	nan	nan	nan	nan	nan
2012-05-01	nan	nan	nan	nan	nan
2012-04-01	30.58	30.58	30.58	30.58	30.58
2012-03-01	25.67	35.43	31.16	28.06	34.26
2012-02-01	25.98	31.67	29.45	27.56	31.34
2012-01-01	23.84	28.78	26.80	25.24	28.36
2011-12-01	22.99	28.61	24.94	23.09	26.80
2011-11-01	24.19	27.28	26.02	24.64	27.40
2011-10-01	19.74	22.70	21.39	20.10	22.68
2011-09-01	25.02	25.02	25.02	25.02	25.02
2011-08-01	11.37	26.49	19.77	11.80	27.74
2011-07-01	23.08	23.08	23.08	23.08	23.08
2011-06-01	nan	nan	nan	nan	nan
2011-05-01	nan	nan	nan	nan	nan
2011-04-01	30.58	30.58	30.58	30.58	30.58
2011-03-01	25.67	35.43	31.16	28.06	34.26
2011-02-01	25.98	31.67	29.45	27.56	31.34
2011-01-01	23.84	28.78	26.80	25.24	28.36
2010-12-01	22.99	28.61	24.94	23.09	26.80
2010-11-01	24.19	27.28	26.02	24.64	27.40
2010-10-01	19.74	22.70	21.39	20.10	22.68
2010-09-01	25.02	25.02	25.02	25.02	25.02
2010-08-01	11.37	26.49	19.77	11.80	27.74
2010-07-01	23.08	23.08	23.08	23.08	23.08
2010-06-01	nan	nan	nan	nan	nan
2010-05-01	nan	nan	nan	nan	nan
2010-04-01	30.58	30.58	30.58	30.58	30.58
2010-03-01	25.67	35.43	31.16	28.06	34.26
2010-02-01	25.98	31.67	29.45	27.56	31.34
2010-01-01	23.84	28.78	26.80	25.24	28.36
2009-12-01	22.99	28.61	24.94	23.09	26.80
2009-11-01	24.19	27.28	26.02	24.64	27.40
2009-10-01	19.74	22.70	21.39	20.10	22.68
2009-09-01	25.02	25.02	25.02	25.02	25.02
2009-08-01	11.37	26.49	19.77	11.80	27.74
2009-07-01	23.08	23.08	23.08	23.08	23.08
2009-06-01	nan	nan	nan	nan	nan
2009-05-01	nan	nan	nan	nan	nan
2009-04-01	30.58	30.58	30.58	30.58	30.58
2009-03-01	25.67	35.43	31.16	28.06	34.26
2009-02-01	25.98	31.67	29.45	27.56	31.34
2009-01-01	23.84	28.78	26.80	25.24	28.36
2008-12-01	22.99	28.61	24.94	23.09	26.80
2008-11-01	24.19	27.28	26.02	24.64	27.40
2008-10-01	19.74	22.70	21.39	20.10	22.68
2008-09-01	25.02	25.02	25.02	25.02	25.02
2008-08-01	11.37	26.49	19.77	11.80	27.74
2008-07-01	23.08	23.08	23.08	23.08	23.08
2008-06-01	nan	nan	nan	nan	nan
2008-05-01	nan	nan	nan	nan	nan
2008-04-01	30.58	30.58	30.58	30.58	30.58
2008-03-01	25.67	35.43	31.16	28.06	34.26
2008-02-01	25.98	31.67	29.45	27.56	31.34
2008-01-01	23.84	28.78	26.80	25.24	28.36
2007-12-01	22.99	28.61	24.94	23.09	26.80
2007-11-01	24.19	27.28	26.02	24.64	27.40
2007-10-01	19.74	22.70	21.39	20.10	22.68
2007-09-01	25.02	25.02	25.02	25.02	25.02
2007-08-01	11.37	26.49	19.77	11.80	27.74
2007-07-01	23.08	23.08	23.08	23.08	23.08
2007-06-01	nan	nan	nan	nan	nan
2007-05-01	nan	nan	nan	nan	nan
2007-04-01	30.58	30.58	30.58	30.58	30.58
2007-03-01	25.67	35.43	31.16	28.06	34.26
2007-02-01	25.98	31.67	29.45	27.56	31.34
2007-01-01	23.84	28.78	26.80	25.24	28.36
2006-12-01	22.99	28.61	24.94	23.09	26.80
2006-11-01	24.19	27.28	26.02	24.64	27.40
2006-10-01	19.74	22.70	21.39	20.10	22.68
2006-09-01	25.02	25.02	25.02	25.02	25.02
2006-08-01	11.37	26.49	19.77	11.80	27.74
2006-07-01	23.08	23.08	23.08	23.08	23.08
2006-06-01	nan	nan	nan	nan	nan
2006-05-01	nan	nan	nan	nan	nan
2006-04-01	30.58	30.58	30.58	30.58	30.58
2006-03-01	25.67	35.43	31.16	28.06	34.26
2006-02-01	25.98	31.67	29.45	27.56	31.34
2006-01-01	23.84	28.78	26.80	25.24	28.36
2005-12-01	22.99	28.61	24.94	23.09	26.80
2005-11-01	24.19	27.28	26.02	24.64	27.40
2005-10-01	19.74	22.70	21.39	20.10	22.68
2005-09-01	25.02	25.02	25.02	25.02	25.02
2005-08-01	11.37	26.49	19.77	11.80	27.74
2005-07-01	23.08	23.08	23.08	23.08	23.08
2005-06-01	nan	nan	nan	nan	nan
2005-05-01	nan	nan	nan	nan	nan
2005-04-01	30.58	30.58	30.58	30.58	30.58
2005-03-01	25.67	35.43	31.16	28.06	34.26
2005-02-01	25.98	31.67	29.45	27.56	31.34
2005-01-01	23.84	28.78	26.80	25.24	28.36
2004-12-01	22.99	28.61	24.94	23.09	26.80
2004-11-01	24.19	27.28	26.02	24.64	27.40
2004-10-01	19.74	22.70	21.39	20.10	22.68
2004-09-01	25.02	25.02	25.02	25.02	25.02
2004-08-01	11.37	26.49	19.77	11.80	27.74
2004-07-01	23.08	23.08	23.08	23.08	23.08
2004-06-01	nan	nan	nan	nan	nan
2004-05-01	nan	nan	nan	nan	nan
2004-04-01	30.58	30.58	30.58	30.58	30.58
2004-03-01	25.67	35.43	31.16	28.06	34.26
2004-02-01	25.98	31.67	29.45	27.56	31.34
2004-01-01	23.84	28.78	26.80	25.24	28.36
2003-12-01	22.99	28.61	24.94	23.09	26.80
2003-11-01	24.19	27.28	26.02	24.64	27.40
2003-10-01	19.74	22.70	21.39	20.10	22.68
2003-09-01	25.02	25.02	25.02	25.02	25.02
2003-08-01	11.37	26.49	19.77	11.80	27.74
2003-07-01	23.08	23.08	23.08	23.08	23.08
2003-06-01	nan	nan	nan	nan	nan
2003-05-01	nan	nan	nan	nan	nan
2003-04-01	30.58	30.58	30.58	30.58	30.58
2003-03-01	25.67	35.43	31.16	28.06	34.26
2003-02-01	25.98	31.67	29.45	27.56	31.34
2003-01-01	23.84	28.78	26.80	25.24	28.36
2002-12-01	22.99	28.61	24.94	23.09	26.80
2002-11-01	24.19	27.28	26.02	24.64	27.40
2002-10-01	19.74	22.70	21.39	20.10	22.68
2002-09-01	25.02	25.02	25.02	25.02	25.02
2002-08-01	11.37	26.49	19.77	11.80	27.74
2002-07-01	23.08	23.08	23.08	23.08	23.08
2002-06-01	nan	nan	nan	nan	nan
2002-05-01	nan	nan	nan	nan	nan
2002-04-01	30.58	30.58	30.58	30.58	30.58
2002-03-01	25.67	35.43	31.16	28.06	34.26
2002-02-01	25.98	31.67	29.45	27.56	31.34
2002-01-01	23.84	28.78	26.80	25.24	28.36
2001-12-01	22.99	28.61	24.94	23.09	26.80
2001-11-01	24.19	27.28	26.02	24.64	27.40
2001-10-01	19.74	22.70	21.39	20.10	22.68
2001-09-01	25.02	25.02	25.02	25.02	25.02
2001-08-01	11.37	26.49	19.77	11.80	27.74
2001-07-01	23.08	23.08	23.08	23.08	23.08
2001-06-01	nan	nan	nan	nan	nan
2001-05-01	nan	nan	nan	nan	nan
2001-04-01	30.58	30.58	30.58	30.58	30.58
2001-03-01	25.67	35.43	31.16	28.06	34.26
2001-02-01	25.98	31.67	29.45	27.56	31.34
2001-01-01	23.84	28.78	26.80	25.24	28.36
2000-12-01	22.99	28.61	24.94	23.09	26.80
2000-11-01	24.19	27.28	26.02	24.64	27.40
2000-10-01	19.74	22.70	21.39	20.10	22.68
2000-09-01	25.02	25.02	25.02	25.02	25.02
2000-08-01	11.37	26.49	19.77	11.80	27.74
2000-07-01	23.08	23.08	23.08	23.08	23.08
2000-06-01	nan	nan	nan	nan	nan
2000-05-01	nan	nan	nan	nan	nan
2000-04-01	30.58	30.58	30.58	30.58	30.58
2000-03-01	25.67	35.43	31.16	28.06	34.26
2000-02-01	25.98	31.67	29.45	27.56	31.34
2000-01-01	23.84	28.78	26.80	25.24	28.36
