Date	MIN	MAX	AVG	LOWSTD	HIGHSTD
2019-11-01	9.87	30.97	23.45	17.44	29.46
2019-10-01	4.13	32.64	18.11	11.13	25.09
2019-09-01	4.24	30.54	19.17	12.24	26.09
2019-08-01	1.36	28.61	19.06	12.60	25.52
2019-07-01	0.19	23.10	14.37	6.54	22.21
2019-06-01	1.36	28.95	18.20	8.79	27.61
2019-05-01	5.87	34.54	26.10	21.57	30.62
2019-04-01	22.13	34.54	29.32	25.60	33.04
2019-03-01	25.04	36.85	28.75	25.61	31.89
2019-02-01	23.70	35.69	27.27	24.81	29.72
2019-01-01	18.80	30.13	26.18	24.03	28.33
2018-12-01	19.61	31.92	25.37	22.23	28.51
2018-11-01	9.87	30.97	23.45	17.44	29.46
2018-10-01	4.13	32.64	18.11	11.13	25.09
2018-09-01	4.24	30.54	19.17	12.24	26.09
2018-08-01	1.36	28.61	19.06	12.60	25.52
2018-07-01	0.19	23.10	14.37	6.54	22.21
2018-06-01	1.36	28.95	18.20	8.79	27.61
2018-05-01	5.87	34.54	26.10	21.57	30.62
2018-04-01	22.13	34.54	29.32	25.60	33.04
2018-03-01	25.04	36.85	28.75	25.61	31.89
2018-02-01	23.70	35.69	27.27	24.81	29.72
2018-01-01	18.80	30.13	26.18	24.03	28.33
2017-12-01	19.61	31.92	25.37	22.23	28.51
2017-11-01	9.87	30.97	23.45	17.44	29.46
2017-10-01	4.13	32.64	18.11	11.13	25.09
2017-09-01	4.24	30.54	19.17	12.24	26.09
2017-08-01	1.36	28.61	19.06	12.60	25.52
2017-07-01	0.19	23.10	14.37	6.54	22.21
2017-06-01	1.36	28.95	18.20	8.79	27.61
2017-05-01	5.87	34.54	26.10	21.57	30.62
2017-04-01	22.13	34.54	29.32	25.60	33.04
2017-03-01	25.04	36.85	28.75	25.61	31.89
2017-02-01	23.70	35.69	27.27	24.81	29.72
2017-01-01	18.80	30.13	26.18	24.03	28.33
2016-12-01	19.61	31.92	25.37	22.23	28.51
2016-11-01	9.87	30.97	23.45	17.44	29.46
2016-10-01	4.13	32.64	18.11	11.13	25.09
2016-09-01	4.24	30.54	19.17	12.24	26.09
2016-08-01	1.36	28.61	19.06	12.60	25.52
2016-07-01	0.19	23.10	14.37	6.54	22.21
2016-06-01	1.36	28.95	18.20	8.79	27.61
2016-05-01	5.87	34.54	26.10	21.57	30.62
2016-04-01	22.13	34.54	29.32	25.60	33.04
2016-03-01	25.04	36.85	28.75	25.61	31.89
2016-02-01	23.70	35.69	27.27	24.81	29.72
2016-01-01	18.80	30.13	26.18	24.03	28.33
2015-12-01	19.61	31.92	25.37	22.23	28.51
2015-11-01	9.87	30.97	23.45	17.44	29.46
2015-10-01	4.13	32.64	18.11	11.13	25.09
2015-09-01	4.24	30.54	19.17	12.24	26.09
2015-08-01	1.36	28.61	19.06	12.60	25.52
2015-07-01	0.19	23.10	14.37	6.54	22.21
2015-06-01	1.36	28.95	18.20	8.79	27.61
2015-05-01	5.87	34.54	26.10	21.57	30.62
2015-04-01	22.13	34.54	29.32	25.60	33.04
2015-03-01	25.04	36.85	28.75	25.61	31.89
2015-02-01	23.70	35.69	27.27	24.81	29.72
2015-01-01	18.80	30.13	26.18	24.03	28.33
2014-12-01	19.61	31.92	25.37	22.23	28.51
2014-11-01	9.87	30.97	23.45	17.44	29.46
2014-10-01	4.13	32.64	18.11	11.13	25.09
2014-09-01	4.24	30.54	19.17	12.24	26.09
2014-08-01	1.36	28.61	19.06	12.60	25.52
2014-07-01	0.19	23.10	14.37	6.54	22.21
2014-06-01	1.36	28.95	18.20	8.79	27.61
2014-05-01	5.87	34.54	26.10	21.57	30.62
2014-04-01	22.13	34.54	29.32	25.60	33.04
2014-03-01	25.04	36.85	28.75	25.61	31.89
2014-02-01	23.70	35.69	27.27	24.81	29.72
2014-01-01	18.80	30.13	26.18	24.03	28.33
2013-12-01	19.61	31.92	25.37	22.23	28.51
2013-11-01	9.87	30.97	23.45	17.44	29.46
2013-10-01	4.13	32.64	18.11	11.13	25.09
2013-09-01	4.24	30.54	19.17	12.24	26.09
2013-08-01	1.36	28.61	19.06	12.60	25.52
2013-07-01	0.19	23.10	14.37	6.54	22.21
2013-06-01	1.36	28.95	18.20	8.79	27.61
2013-05-01	5.87	34.54	26.10	21.57	30.62
2013-04-01	22.13	34.54	29.32	25.60	33.04
2013-03-01	25.04	36.85	28.75	25.61	31.89
2013-02-01	23.70	35.69	27.27	24.81	29.72
2013-01-01	18.80	30.13	26.18	24.03	28.33
2012-12-01	19.61	31.92	25.37	22.23	28.51
2012-11-01	9.87	30.97	23.45	17.44	29.46
2012-10-01	4.13	32.64	18.11	11.13	25.09
2012-09-01	4.24	30.54	19.17	12.24	26.09
2012-08-01	1.36	28.61	19.06	12.60	25.52
2012-07-01	0.19	23.10	14.37	6.54	22.21
2012-06-01	1.36	28.95	18.20	8.79	27.61
2012-05-01	5.87	34.54	26.10	21.57	30.62
2012-04-01	22.13	34.54	29.32	25.60	33.04
2012-03-01	25.04	36.85	28.75	25.61	31.89
2012-02-01	23.70	35.69	27.27	24.81	29.72
2012-01-01	18.80	30.13	26.18	24.03	28.33
2011-12-01	19.61	31.92	25.37	22.23	28.51
2011-11-01	9.87	30.97	23.45	17.44	29.46
2011-10-01	4.13	32.64	18.11	11.13	25.09
2011-09-01	4.24	30.54	19.17	12.24	26.09
2011-08-01	1.36	28.61	19.06	12.60	25.52
2011-07-01	0.19	23.10	14.37	6.54	22.21
2011-06-01	1.36	28.95	18.20	8.79	27.61
2011-05-01	5.87	34.54	26.10	21.57	30.62
2011-04-01	22.13	34.54	29.32	25.60	33.04
2011-03-01	25.04	36.85	28.75	25.61	31.89
2011-02-01	23.70	35.69	27.27	24.81	29.72
2011-01-01	18.80	30.13	26.18	24.03	28.33
2010-12-01	19.61	31.92	25.37	22.23	28.51
2010-11-01	9.87	30.97	23.45	17.44	29.46
2010-10-01	4.13	32.64	18.11	11.13	25.09
2010-09-01	4.24	30.54	19.17	12.24	26.09
2010-08-01	1.36	28.61	19.06	12.60	25.52
2010-07-01	0.19	23.10	14.37	6.54	22.21
2010-06-01	1.36	28.95	18.20	8.79	27.61
2010-05-01	5.87	34.54	26.10	21.57	30.62
2010-04-01	22.13	34.54	29.32	25.60	33.04
2010-03-01	25.04	36.85	28.75	25.61	31.89
2010-02-01	23.70	35.69	27.27	24.81	29.72
2010-01-01	18.80	30.13	26.18	24.03	28.33
2009-12-01	19.61	31.92	25.37	22.23	28.51
2009-11-01	9.87	30.97	23.45	17.44	29.46
2009-10-01	4.13	32.64	18.11	11.13	25.09
2009-09-01	4.24	30.54	19.17	12.24	26.09
2009-08-01	1.36	28.61	19.06	12.60	25.52
2009-07-01	0.19	23.10	14.37	6.54	22.21
2009-06-01	1.36	28.95	18.20	8.79	27.61
2009-05-01	5.87	34.54	26.10	21.57	30.62
2009-04-01	22.13	34.54	29.32	25.60	33.04
2009-03-01	25.04	36.85	28.75	25.61	31.89
2009-02-01	23.70	35.69	27.27	24.81	29.72
2009-01-01	18.80	30.13	26.18	24.03	28.33
2008-12-01	19.61	31.92	25.37	22.23	28.51
2008-11-01	9.87	30.97	23.45	17.44	29.46
2008-10-01	4.13	32.64	18.11	11.13	25.09
2008-09-01	4.24	30.54	19.17	12.24	26.09
2008-08-01	1.36	28.61	19.06	12.60	25.52
2008-07-01	0.19	23.10	14.37	6.54	22.21
2008-06-01	1.36	28.95	18.20	8.79	27.61
2008-05-01	5.87	34.54	26.10	21.57	30.62
2008-04-01	22.13	34.54	29.32	25.60	33.04
2008-03-01	25.04	36.85	28.75	25.61	31.89
2008-02-01	23.70	35.69	27.27	24.81	29.72
2008-01-01	18.80	30.13	26.18	24.03	28.33
2007-12-01	19.61	31.92	25.37	22.23	28.51
2007-11-01	9.87	30.97	23.45	17.44	29.46
2007-10-01	4.13	32.64	18.11	11.13	25.09
2007-09-01	4.24	30.54	19.17	12.24	26.09
2007-08-01	1.36	28.61	19.06	12.60	25.52
2007-07-01	0.19	23.10	14.37	6.54	22.21
2007-06-01	1.36	28.95	18.20	8.79	27.61
2007-05-01	5.87	34.54	26.10	21.57	30.62
2007-04-01	22.13	34.54	29.32	25.60	33.04
2007-03-01	25.04	36.85	28.75	25.61	31.89
2007-02-01	23.70	35.69	27.27	24.81	29.72
2007-01-01	18.80	30.13	26.18	24.03	28.33
2006-12-01	19.61	31.92	25.37	22.23	28.51
2006-11-01	9.87	30.97	23.45	17.44	29.46
2006-10-01	4.13	32.64	18.11	11.13	25.09
2006-09-01	4.24	30.54	19.17	12.24	26.09
2006-08-01	1.36	28.61	19.06	12.60	25.52
2006-07-01	0.19	23.10	14.37	6.54	22.21
2006-06-01	1.36	28.95	18.20	8.79	27.61
2006-05-01	5.87	34.54	26.10	21.57	30.62
2006-04-01	22.13	34.54	29.32	25.60	33.04
2006-03-01	25.04	36.85	28.75	25.61	31.89
2006-02-01	23.70	35.69	27.27	24.81	29.72
2006-01-01	18.80	30.13	26.18	24.03	28.33
2005-12-01	19.61	31.92	25.37	22.23	28.51
2005-11-01	9.87	30.97	23.45	17.44	29.46
2005-10-01	4.13	32.64	18.11	11.13	25.09
2005-09-01	4.24	30.54	19.17	12.24	26.09
2005-08-01	1.36	28.61	19.06	12.60	25.52
2005-07-01	0.19	23.10	14.37	6.54	22.21
2005-06-01	1.36	28.95	18.20	8.79	27.61
2005-05-01	5.87	34.54	26.10	21.57	30.62
2005-04-01	22.13	34.54	29.32	25.60	33.04
2005-03-01	25.04	36.85	28.75	25.61	31.89
2005-02-01	23.70	35.69	27.27	24.81	29.72
2005-01-01	18.80	30.13	26.18	24.03	28.33
2004-12-01	19.61	31.92	25.37	22.23	28.51
2004-11-01	9.87	30.97	23.45	17.44	29.46
2004-10-01	4.13	32.64	18.11	11.13	25.09
2004-09-01	4.24	30.54	19.17	12.24	26.09
2004-08-01	1.36	28.61	19.06	12.60	25.52
2004-07-01	0.19	23.10	14.37	6.54	22.21
2004-06-01	1.36	28.95	18.20	8.79	27.61
2004-05-01	5.87	34.54	26.10	21.57	30.62
2004-04-01	22.13	34.54	29.32	25.60	33.04
2004-03-01	25.04	36.85	28.75	25.61	31.89
2004-02-01	23.70	35.69	27.27	24.81	29.72
2004-01-01	18.80	30.13	26.18	24.03	28.33
2003-12-01	19.61	31.92	25.37	22.23	28.51
2003-11-01	9.87	30.97	23.45	17.44	29.46
2003-10-01	4.13	32.64	18.11	11.13	25.09
2003-09-01	4.24	30.54	19.17	12.24	26.09
2003-08-01	1.36	28.61	19.06	12.60	25.52
2003-07-01	0.19	23.10	14.37	6.54	22.21
2003-06-01	1.36	28.95	18.20	8.79	27.61
2003-05-01	5.87	34.54	26.10	21.57	30.62
2003-04-01	22.13	34.54	29.32	25.60	33.04
2003-03-01	25.04	36.85	28.75	25.61	31.89
2003-02-01	23.70	35.69	27.27	24.81	29.72
2003-01-01	18.80	30.13	26.18	24.03	28.33
2002-12-01	19.61	31.92	25.37	22.23	28.51
2002-11-01	9.87	30.97	23.45	17.44	29.46
2002-10-01	4.13	32.64	18.11	11.13	25.09
2002-09-01	4.24	30.54	19.17	12.24	26.09
2002-08-01	1.36	28.61	19.06	12.60	25.52
2002-07-01	0.19	23.10	14.37	6.54	22.21
2002-06-01	1.36	28.95	18.20	8.79	27.61
2002-05-01	5.87	34.54	26.10	21.57	30.62
2002-04-01	22.13	34.54	29.32	25.60	33.04
2002-03-01	25.04	36.85	28.75	25.61	31.89
2002-02-01	23.70	35.69	27.27	24.81	29.72
2002-01-01	18.80	30.13	26.18	24.03	28.33
2001-12-01	19.61	31.92	25.37	22.23	28.51
2001-11-01	9.87	30.97	23.45	17.44	29.46
2001-10-01	4.13	32.64	18.11	11.13	25.09
2001-09-01	4.24	30.54	19.17	12.24	26.09
2001-08-01	1.36	28.61	19.06	12.60	25.52
2001-07-01	0.19	23.10	14.37	6.54	22.21
2001-06-01	1.36	28.95	18.20	8.79	27.61
2001-05-01	5.87	34.54	26.10	21.57	30.62
2001-04-01	22.13	34.54	29.32	25.60	33.04
2001-03-01	25.04	36.85	28.75	25.61	31.89
2001-02-01	23.70	35.69	27.27	24.81	29.72
2001-01-01	18.80	30.13	26.18	24.03	28.33
2000-12-01	19.61	31.92	25.37	22.23	28.51
2000-11-01	9.87	30.97	23.45	17.44	29.46
2000-10-01	4.13	32.64	18.11	11.13	25.09
2000-09-01	4.24	30.54	19.17	12.24	26.09
2000-08-01	1.36	28.61	19.06	12.60	25.52
2000-07-01	0.19	23.10	14.37	6.54	22.21
2000-06-01	1.36	28.95	18.20	8.79	27.61
2000-05-01	5.87	34.54	26.10	21.57	30.62
2000-04-01	22.13	34.54	29.32	25.60	33.04
2000-03-01	25.04	36.85	28.75	25.61	31.89
2000-02-01	23.70	35.69	27.27	24.81	29.72
2000-01-01	18.80	30.13	26.18	24.03	28.33
