Date	MIN	MAX	AVG	LOWSTD	HIGHSTD
2015-12-01	21.93	30.28	26.11	21.64	30.57
2015-11-01	22.26	29.11	25.69	22.02	29.35
2015-10-01	24.92	25.52	25.22	24.90	25.54
2015-09-01	26.52	28.08	27.30	26.47	28.13
2015-08-01	22.46	33.23	27.84	22.17	33.52
2015-07-01	22.14	22.81	22.48	22.12	22.83
2015-06-01	22.26	22.26	22.26	22.26	22.26
2015-05-01	nan	nan	nan	nan	nan
2015-04-01	28.52	36.44	32.01	29.16	34.85
2015-03-01	32.72	36.85	34.44	32.60	36.27
2015-02-01	24.51	31.30	29.76	27.53	31.98
2015-01-01	26.25	31.23	28.59	26.85	30.33
2014-12-01	21.93	30.28	26.11	21.64	30.57
2014-11-01	22.26	29.11	25.69	22.02	29.35
2014-10-01	24.92	25.52	25.22	24.90	25.54
2014-09-01	26.52	28.08	27.30	26.47	28.13
2014-08-01	22.46	33.23	27.84	22.17	33.52
2014-07-01	22.14	22.81	22.48	22.12	22.83
2014-06-01	22.26	22.26	22.26	22.26	22.26
2014-05-01	nan	nan	nan	nan	nan
2014-04-01	28.52	36.44	32.01	29.16	34.85
2014-03-01	32.72	36.85	34.44	32.60	36.27
2014-02-01	24.51	31.30	29.76	27.53	31.98
2014-01-01	26.25	31.23	28.59	26.85	30.33
2013-12-01	21.93	30.28	26.11	21.64	30.57
2013-11-01	22.26	29.11	25.69	22.02	29.35
2013-10-01	24.92	25.52	25.22	24.90	25.54
2013-09-01	26.52	28.08	27.30	26.47	28.13
2013-08-01	22.46	33.23	27.84	22.17	33.52
2013-07-01	22.14	22.81	22.48	22.12	22.83
2013-06-01	22.26	22.26	22.26	22.26	22.26
2013-05-01	nan	nan	nan	nan	nan
2013-04-01	28.52	36.44	32.01	29.16	34.85
2013-03-01	32.72	36.85	34.44	32.60	36.27
2013-02-01	24.51	31.30	29.76	27.53	31.98
2013-01-01	26.25	31.23	28.59	26.85	30.33
2012-12-01	21.93	30.28	26.11	21.64	30.57
2012-11-01	22.26	29.11	25.69	22.02	29.35
2012-10-01	24.92	25.52	25.22	24.90	25.54
2012-09-01	26.52	28.08	27.30	26.47	28.13
2012-08-01	22.46	33.23	27.84	22.17	33.52
2012-07-01	22.14	22.81	22.48	22.12	22.83
2012-06-01	22.26	22.26	22.26	22.26	22.26
2012-05-01	nan	nan	nan	nan	nan
2012-04-01	28.52	36.44	32.01	29.16	34.85
2012-03-01	32.72	36.85	34.44	32.60	36.27
2012-02-01	24.51	31.30	29.76	27.53	31.98
2012-01-01	26.25	31.23	28.59	26.85	30.33
2011-12-01	21.93	30.28	26.11	21.64	30.57
2011-11-01	22.26	29.11	25.69	22.02	29.35
2011-10-01	24.92	25.52	25.22	24.90	25.54
2011-09-01	26.52	28.08	27.30	26.47	28.13
2011-08-01	22.46	33.23	27.84	22.17	33.52
2011-07-01	22.14	22.81	22.48	22.12	22.83
2011-06-01	22.26	22.26	22.26	22.26	22.26
2011-05-01	nan	nan	nan	nan	nan
2011-04-01	28.52	36.44	32.01	29.16	34.85
2011-03-01	32.72	36.85	34.44	32.60	36.27
2011-02-01	24.51	31.30	29.76	27.53	31.98
2011-01-01	26.25	31.23	28.59	26.85	30.33
2010-12-01	21.93	30.28	26.11	21.64	30.57
2010-11-01	22.26	29.11	25.69	22.02	29.35
2010-10-01	24.92	25.52	25.22	24.90	25.54
2010-09-01	26.52	28.08	27.30	26.47	28.13
2010-08-01	22.46	33.23	27.84	22.17	33.52
2010-07-01	22.14	22.81	22.48	22.12	22.83
2010-06-01	22.26	22.26	22.26	22.26	22.26
2010-05-01	nan	nan	nan	nan	nan
2010-04-01	28.52	36.44	32.01	29.16	34.85
2010-03-01	32.72	36.85	34.44	32.60	36.27
2010-02-01	24.51	31.30	29.76	27.53	31.98
2010-01-01	26.25	31.23	28.59	26.85	30.33
2009-12-01	21.93	30.28	26.11	21.64	30.57
2009-11-01	22.26	29.11	25.69	22.02	29.35
2009-10-01	24.92	25.52	25.22	24.90	25.54
2009-09-01	26.52	28.08	27.30	26.47	28.13
2009-08-01	22.46	33.23	27.84	22.17	33.52
2009-07-01	22.14	22.81	22.48	22.12	22.83
2009-06-01	22.26	22.26	22.26	22.26	22.26
2009-05-01	nan	nan	nan	nan	nan
2009-04-01	28.52	36.44	32.01	29.16	34.85
2009-03-01	32.72	36.85	34.44	32.60	36.27
2009-02-01	24.51	31.30	29.76	27.53	31.98
2009-01-01	26.25	31.23	28.59	26.85	30.33
2008-12-01	21.93	30.28	26.11	21.64	30.57
2008-11-01	22.26	29.11	25.69	22.02	29.35
2008-10-01	24.92	25.52	25.22	24.90	25.54
2008-09-01	26.52	28.08	27.30	26.47	28.13
2008-08-01	22.46	33.23	27.84	22.17	33.52
2008-07-01	22.14	22.81	22.48	22.12	22.83
2008-06-01	22.26	22.26	22.26	22.26	22.26
2008-05-01	nan	nan	nan	nan	nan
2008-04-01	28.52	36.44	32.01	29.16	34.85
2008-03-01	32.72	36.85	34.44	32.60	36.27
2008-02-01	24.51	31.30	29.76	27.53	31.98
2008-01-01	26.25	31.23	28.59	26.85	30.33
2007-12-01	21.93	30.28	26.11	21.64	30.57
2007-11-01	22.26	29.11	25.69	22.02	29.35
2007-10-01	24.92	25.52	25.22	24.90	25.54
2007-09-01	26.52	28.08	27.30	26.47	28.13
2007-08-01	22.46	33.23	27.84	22.17	33.52
2007-07-01	22.14	22.81	22.48	22.12	22.83
2007-06-01	22.26	22.26	22.26	22.26	22.26
2007-05-01	nan	nan	nan	nan	nan
2007-04-01	28.52	36.44	32.01	29.16	34.85
2007-03-01	32.72	36.85	34.44	32.60	36.27
2007-02-01	24.51	31.30	29.76	27.53	31.98
2007-01-01	26.25	31.23	28.59	26.85	30.33
2006-12-01	21.93	30.28	26.11	21.64	30.57
2006-11-01	22.26	29.11	25.69	22.02	29.35
2006-10-01	24.92	25.52	25.22	24.90	25.54
2006-09-01	26.52	28.08	27.30	26.47	28.13
2006-08-01	22.46	33.23	27.84	22.17	33.52
2006-07-01	22.14	22.81	22.48	22.12	22.83
2006-06-01	22.26	22.26	22.26	22.26	22.26
2006-05-01	nan	nan	nan	nan	nan
2006-04-01	28.52	36.44	32.01	29.16	34.85
2006-03-01	32.72	36.85	34.44	32.60	36.27
2006-02-01	24.51	31.30	29.76	27.53	31.98
2006-01-01	26.25	31.23	28.59	26.85	30.33
2005-12-01	21.93	30.28	26.11	21.64	30.57
2005-11-01	22.26	29.11	25.69	22.02	29.35
2005-10-01	24.92	25.52	25.22	24.90	25.54
2005-09-01	26.52	28.08	27.30	26.47	28.13
2005-08-01	22.46	33.23	27.84	22.17	33.52
2005-07-01	22.14	22.81	22.48	22.12	22.83
2005-06-01	22.26	22.26	22.26	22.26	22.26
2005-05-01	nan	nan	nan	nan	nan
2005-04-01	28.52	36.44	32.01	29.16	34.85
2005-03-01	32.72	36.85	34.44	32.60	36.27
2005-02-01	24.51	31.30	29.76	27.53	31.98
2005-01-01	26.25	31.23	28.59	26.85	30.33
2004-12-01	21.93	30.28	26.11	21.64	30.57
2004-11-01	22.26	29.11	25.69	22.02	29.35
2004-10-01	24.92	25.52	25.22	24.90	25.54
2004-09-01	26.52	28.08	27.30	26.47	28.13
2004-08-01	22.46	33.23	27.84	22.17	33.52
2004-07-01	22.14	22.81	22.48	22.12	22.83
2004-06-01	22.26	22.26	22.26	22.26	22.26
2004-05-01	nan	nan	nan	nan	nan
2004-04-01	28.52	36.44	32.01	29.16	34.85
2004-03-01	32.72	36.85	34.44	32.60	36.27
2004-02-01	24.51	31.30	29.76	27.53	31.98
2004-01-01	26.25	31.23	28.59	26.85	30.33
2003-12-01	21.93	30.28	26.11	21.64	30.57
2003-11-01	22.26	29.11	25.69	22.02	29.35
2003-10-01	24.92	25.52	25.22	24.90	25.54
2003-09-01	26.52	28.08	27.30	26.47	28.13
2003-08-01	22.46	33.23	27.84	22.17	33.52
2003-07-01	22.14	22.81	22.48	22.12	22.83
2003-06-01	22.26	22.26	22.26	22.26	22.26
2003-05-01	nan	nan	nan	nan	nan
2003-04-01	28.52	36.44	32.01	29.16	34.85
2003-03-01	32.72	36.85	34.44	32.60	36.27
2003-02-01	24.51	31.30	29.76	27.53	31.98
2003-01-01	26.25	31.23	28.59	26.85	30.33
2002-12-01	21.93	30.28	26.11	21.64	30.57
2002-11-01	22.26	29.11	25.69	22.02	29.35
2002-10-01	24.92	25.52	25.22	24.90	25.54
2002-09-01	26.52	28.08	27.30	26.47	28.13
2002-08-01	22.46	33.23	27.84	22.17	33.52
2002-07-01	22.14	22.81	22.48	22.12	22.83
2002-06-01	22.26	22.26	22.26	22.26	22.26
2002-05-01	nan	nan	nan	nan	nan
2002-04-01	28.52	36.44	32.01	29.16	34.85
2002-03-01	32.72	36.85	34.44	32.60	36.27
2002-02-01	24.51	31.30	29.76	27.53	31.98
2002-01-01	26.25	31.23	28.59	26.85	30.33
2001-12-01	21.93	30.28	26.11	21.64	30.57
2001-11-01	22.26	29.11	25.69	22.02	29.35
2001-10-01	24.92	25.52	25.22	24.90	25.54
2001-09-01	26.52	28.08	27.30	26.47	28.13
2001-08-01	22.46	33.23	27.84	22.17	33.52
2001-07-01	22.14	22.81	22.48	22.12	22.83
2001-06-01	22.26	22.26	22.26	22.26	22.26
2001-05-01	nan	nan	nan	nan	nan
2001-04-01	28.52	36.44	32.01	29.16	34.85
2001-03-01	32.72	36.85	34.44	32.60	36.27
2001-02-01	24.51	31.30	29.76	27.53	31.98
2001-01-01	26.25	31.23	28.59	26.85	30.33
2000-12-01	21.93	30.28	26.11	21.64	30.57
2000-11-01	22.26	29.11	25.69	22.02	29.35
2000-10-01	24.92	25.52	25.22	24.90	25.54
2000-09-01	26.52	28.08	27.30	26.47	28.13
2000-08-01	22.46	33.23	27.84	22.17	33.52
2000-07-01	22.14	22.81	22.48	22.12	22.83
2000-06-01	22.26	22.26	22.26	22.26	22.26
2000-05-01	nan	nan	nan	nan	nan
2000-04-01	28.52	36.44	32.01	29.16	34.85
2000-03-01	32.72	36.85	34.44	32.60	36.27
2000-02-01	24.51	31.30	29.76	27.53	31.98
2000-01-01	26.25	31.23	28.59	26.85	30.33
