Date	MIN	MAX	AVG	LOWSTD	HIGHSTD
2013-10-01	1.36	32.67	21.06	13.91	28.22
2013-09-01	4.35	30.57	22.30	15.66	28.95
2013-08-01	1.36	28.61	18.84	12.12	25.56
2013-07-01	0.00	25.02	6.46	-3.47	16.39
2013-06-01	1.36	28.95	24.01	16.18	31.83
2013-05-01	5.87	35.43	25.94	18.13	33.74
2013-04-01	22.16	35.63	29.95	26.36	33.53
2013-03-01	25.05	36.85	30.24	27.91	32.56
2013-02-01	24.30	35.78	28.86	26.88	30.84
2013-01-01	15.78	30.23	26.90	24.22	29.58
2012-12-01	17.56	32.46	25.82	22.75	28.89
2012-11-01	6.97	30.97	23.47	17.11	29.82
2012-10-01	1.36	32.67	21.06	13.91	28.22
2012-09-01	4.35	30.57	22.30	15.66	28.95
2012-08-01	1.36	28.61	18.84	12.12	25.56
2012-07-01	0.00	25.02	6.46	-3.47	16.39
2012-06-01	1.36	28.95	24.01	16.18	31.83
2012-05-01	5.87	35.43	25.94	18.13	33.74
2012-04-01	22.16	35.63	29.95	26.36	33.53
2012-03-01	25.05	36.85	30.24	27.91	32.56
2012-02-01	24.30	35.78	28.86	26.88	30.84
2012-01-01	15.78	30.23	26.90	24.22	29.58
2011-12-01	17.56	32.46	25.82	22.75	28.89
2011-11-01	6.97	30.97	23.47	17.11	29.82
2011-10-01	1.36	32.67	21.06	13.91	28.22
2011-09-01	4.35	30.57	22.30	15.66	28.95
2011-08-01	1.36	28.61	18.84	12.12	25.56
2011-07-01	0.00	25.02	6.46	-3.47	16.39
2011-06-01	1.36	28.95	24.01	16.18	31.83
2011-05-01	5.87	35.43	25.94	18.13	33.74
2011-04-01	22.16	35.63	29.95	26.36	33.53
2011-03-01	25.05	36.85	30.24	27.91	32.56
2011-02-01	24.30	35.78	28.86	26.88	30.84
2011-01-01	15.78	30.23	26.90	24.22	29.58
2010-12-01	17.56	32.46	25.82	22.75	28.89
2010-11-01	6.97	30.97	23.47	17.11	29.82
2010-10-01	1.36	32.67	21.06	13.91	28.22
2010-09-01	4.35	30.57	22.30	15.66	28.95
2010-08-01	1.36	28.61	18.84	12.12	25.56
2010-07-01	0.00	25.02	6.46	-3.47	16.39
2010-06-01	1.36	28.95	24.01	16.18	31.83
2010-05-01	5.87	35.43	25.94	18.13	33.74
2010-04-01	22.16	35.63	29.95	26.36	33.53
2010-03-01	25.05	36.85	30.24	27.91	32.56
2010-02-01	24.30	35.78	28.86	26.88	30.84
2010-01-01	15.78	30.23	26.90	24.22	29.58
2009-12-01	17.56	32.46	25.82	22.75	28.89
2009-11-01	6.97	30.97	23.47	17.11	29.82
2009-10-01	1.36	32.67	21.06	13.91	28.22
2009-09-01	4.35	30.57	22.30	15.66	28.95
2009-08-01	1.36	28.61	18.84	12.12	25.56
2009-07-01	0.00	25.02	6.46	-3.47	16.39
2009-06-01	1.36	28.95	24.01	16.18	31.83
2009-05-01	5.87	35.43	25.94	18.13	33.74
2009-04-01	22.16	35.63	29.95	26.36	33.53
2009-03-01	25.05	36.85	30.24	27.91	32.56
2009-02-01	24.30	35.78	28.86	26.88	30.84
2009-01-01	15.78	30.23	26.90	24.22	29.58
2008-12-01	17.56	32.46	25.82	22.75	28.89
2008-11-01	6.97	30.97	23.47	17.11	29.82
2008-10-01	1.36	32.67	21.06	13.91	28.22
2008-09-01	4.35	30.57	22.30	15.66	28.95
2008-08-01	1.36	28.61	18.84	12.12	25.56
2008-07-01	0.00	25.02	6.46	-3.47	16.39
2008-06-01	1.36	28.95	24.01	16.18	31.83
2008-05-01	5.87	35.43	25.94	18.13	33.74
2008-04-01	22.16	35.63	29.95	26.36	33.53
2008-03-01	25.05	36.85	30.24	27.91	32.56
2008-02-01	24.30	35.78	28.86	26.88	30.84
2008-01-01	15.78	30.23	26.90	24.22	29.58
2007-12-01	17.56	32.46	25.82	22.75	28.89
2007-11-01	6.97	30.97	23.47	17.11	29.82
2007-10-01	1.36	32.67	21.06	13.91	28.22
2007-09-01	4.35	30.57	22.30	15.66	28.95
2007-08-01	1.36	28.61	18.84	12.12	25.56
2007-07-01	0.00	25.02	6.46	-3.47	16.39
2007-06-01	1.36	28.95	24.01	16.18	31.83
2007-05-01	5.87	35.43	25.94	18.13	33.74
2007-04-01	22.16	35.63	29.95	26.36	33.53
2007-03-01	25.05	36.85	30.24	27.91	32.56
2007-02-01	24.30	35.78	28.86	26.88	30.84
2007-01-01	15.78	30.23	26.90	24.22	29.58
2006-12-01	17.56	32.46	25.82	22.75	28.89
2006-11-01	6.97	30.97	23.47	17.11	29.82
2006-10-01	1.36	32.67	21.06	13.91	28.22
2006-09-01	4.35	30.57	22.30	15.66	28.95
2006-08-01	1.36	28.61	18.84	12.12	25.56
2006-07-01	0.00	25.02	6.46	-3.47	16.39
2006-06-01	1.36	28.95	24.01	16.18	31.83
2006-05-01	5.87	35.43	25.94	18.13	33.74
2006-04-01	22.16	35.63	29.95	26.36	33.53
2006-03-01	25.05	36.85	30.24	27.91	32.56
2006-02-01	24.30	35.78	28.86	26.88	30.84
2006-01-01	15.78	30.23	26.90	24.22	29.58
2005-12-01	17.56	32.46	25.82	22.75	28.89
2005-11-01	6.97	30.97	23.47	17.11	29.82
2005-10-01	1.36	32.67	21.06	13.91	28.22
2005-09-01	4.35	30.57	22.30	15.66	28.95
2005-08-01	1.36	28.61	18.84	12.12	25.56
2005-07-01	0.00	25.02	6.46	-3.47	16.39
2005-06-01	1.36	28.95	24.01	16.18	31.83
2005-05-01	5.87	35.43	25.94	18.13	33.74
2005-04-01	22.16	35.63	29.95	26.36	33.53
2005-03-01	25.05	36.85	30.24	27.91	32.56
2005-02-01	24.30	35.78	28.86	26.88	30.84
2005-01-01	15.78	30.23	26.90	24.22	29.58
2004-12-01	17.56	32.46	25.82	22.75	28.89
2004-11-01	6.97	30.97	23.47	17.11	29.82
2004-10-01	1.36	32.67	21.06	13.91	28.22
2004-09-01	4.35	30.57	22.30	15.66	28.95
2004-08-01	1.36	28.61	18.84	12.12	25.56
2004-07-01	0.00	25.02	6.46	-3.47	16.39
2004-06-01	1.36	28.95	24.01	16.18	31.83
2004-05-01	5.87	35.43	25.94	18.13	33.74
2004-04-01	22.16	35.63	29.95	26.36	33.53
2004-03-01	25.05	36.85	30.24	27.91	32.56
2004-02-01	24.30	35.78	28.86	26.88	30.84
2004-01-01	15.78	30.23	26.90	24.22	29.58
2003-12-01	17.56	32.46	25.82	22.75	28.89
2003-11-01	6.97	30.97	23.47	17.11	29.82
2003-10-01	1.36	32.67	21.06	13.91	28.22
2003-09-01	4.35	30.57	22.30	15.66	28.95
2003-08-01	1.36	28.61	18.84	12.12	25.56
2003-07-01	0.00	25.02	6.46	-3.47	16.39
2003-06-01	1.36	28.95	24.01	16.18	31.83
2003-05-01	5.87	35.43	25.94	18.13	33.74
2003-04-01	22.16	35.63	29.95	26.36	33.53
2003-03-01	25.05	36.85	30.24	27.91	32.56
2003-02-01	24.30	35.78	28.86	26.88	30.84
2003-01-01	15.78	30.23	26.90	24.22	29.58
2002-12-01	17.56	32.46	25.82	22.75	28.89
2002-11-01	6.97	30.97	23.47	17.11	29.82
2002-10-01	1.36	32.67	21.06	13.91	28.22
2002-09-01	4.35	30.57	22.30	15.66	28.95
2002-08-01	1.36	28.61	18.84	12.12	25.56
2002-07-01	0.00	25.02	6.46	-3.47	16.39
2002-06-01	1.36	28.95	24.01	16.18	31.83
2002-05-01	5.87	35.43	25.94	18.13	33.74
2002-04-01	22.16	35.63	29.95	26.36	33.53
2002-03-01	25.05	36.85	30.24	27.91	32.56
2002-02-01	24.30	35.78	28.86	26.88	30.84
2002-01-01	15.78	30.23	26.90	24.22	29.58
2001-12-01	17.56	32.46	25.82	22.75	28.89
2001-11-01	6.97	30.97	23.47	17.11	29.82
2001-10-01	1.36	32.67	21.06	13.91	28.22
2001-09-01	4.35	30.57	22.30	15.66	28.95
2001-08-01	1.36	28.61	18.84	12.12	25.56
2001-07-01	0.00	25.02	6.46	-3.47	16.39
2001-06-01	1.36	28.95	24.01	16.18	31.83
2001-05-01	5.87	35.43	25.94	18.13	33.74
2001-04-01	22.16	35.63	29.95	26.36	33.53
2001-03-01	25.05	36.85	30.24	27.91	32.56
2001-02-01	24.30	35.78	28.86	26.88	30.84
2001-01-01	15.78	30.23	26.90	24.22	29.58
2000-12-01	17.56	32.46	25.82	22.75	28.89
2000-11-01	6.97	30.97	23.47	17.11	29.82
2000-10-01	1.36	32.67	21.06	13.91	28.22
2000-09-01	4.35	30.57	22.30	15.66	28.95
2000-08-01	1.36	28.61	18.84	12.12	25.56
2000-07-01	0.00	25.02	6.46	-3.47	16.39
2000-06-01	1.36	28.95	24.01	16.18	31.83
2000-05-01	5.87	35.43	25.94	18.13	33.74
2000-04-01	22.16	35.63	29.95	26.36	33.53
2000-03-01	25.05	36.85	30.24	27.91	32.56
2000-02-01	24.30	35.78	28.86	26.88	30.84
2000-01-01	15.78	30.23	26.90	24.22	29.58
