Date	MIN	MAX	AVG	LOWSTD	HIGHSTD
2019-07-01	0.19	23.10	12.57	5.92	19.23
2019-06-01	1.36	28.95	16.86	7.34	26.38
2019-05-01	5.87	33.17	24.79	17.84	31.74
2019-04-01	0.00	34.27	25.44	18.19	32.69
2019-03-01	13.43	40.62	25.58	18.02	33.15
2019-02-01	3.71	35.03	26.95	22.94	30.95
2019-01-01	19.70	31.22	25.46	22.43	28.50
2018-12-01	19.61	32.71	24.86	20.94	28.78
2018-11-01	6.56	36.35	23.67	17.19	30.15
2018-10-01	1.36	31.84	19.97	13.77	26.16
2018-09-01	4.35	30.24	20.67	14.37	26.97
2018-08-01	0.21	28.54	16.99	8.44	25.54
2018-07-01	0.19	23.10	12.57	5.92	19.23
2018-06-01	1.36	28.95	16.86	7.34	26.38
2018-05-01	5.87	33.17	24.79	17.84	31.74
2018-04-01	0.00	34.27	25.44	18.19	32.69
2018-03-01	13.43	40.62	25.58	18.02	33.15
2018-02-01	3.71	35.03	26.95	22.94	30.95
2018-01-01	19.70	31.22	25.46	22.43	28.50
2017-12-01	19.61	32.71	24.86	20.94	28.78
2017-11-01	6.56	36.35	23.67	17.19	30.15
2017-10-01	1.36	31.84	19.97	13.77	26.16
2017-09-01	4.35	30.24	20.67	14.37	26.97
2017-08-01	0.21	28.54	16.99	8.44	25.54
2017-07-01	0.19	23.10	12.57	5.92	19.23
2017-06-01	1.36	28.95	16.86	7.34	26.38
2017-05-01	5.87	33.17	24.79	17.84	31.74
2017-04-01	0.00	34.27	25.44	18.19	32.69
2017-03-01	13.43	40.62	25.58	18.02	33.15
2017-02-01	3.71	35.03	26.95	22.94	30.95
2017-01-01	19.70	31.22	25.46	22.43	28.50
2016-12-01	19.61	32.71	24.86	20.94	28.78
2016-11-01	6.56	36.35	23.67	17.19	30.15
2016-10-01	1.36	31.84	19.97	13.77	26.16
2016-09-01	4.35	30.24	20.67	14.37	26.97
2016-08-01	0.21	28.54	16.99	8.44	25.54
2016-07-01	0.19	23.10	12.57	5.92	19.23
2016-06-01	1.36	28.95	16.86	7.34	26.38
2016-05-01	5.87	33.17	24.79	17.84	31.74
2016-04-01	0.00	34.27	25.44	18.19	32.69
2016-03-01	13.43	40.62	25.58	18.02	33.15
2016-02-01	3.71	35.03	26.95	22.94	30.95
2016-01-01	19.70	31.22	25.46	22.43	28.50
2015-12-01	19.61	32.71	24.86	20.94	28.78
2015-11-01	6.56	36.35	23.67	17.19	30.15
2015-10-01	1.36	31.84	19.97	13.77	26.16
2015-09-01	4.35	30.24	20.67	14.37	26.97
2015-08-01	0.21	28.54	16.99	8.44	25.54
2015-07-01	0.19	23.10	12.57	5.92	19.23
2015-06-01	1.36	28.95	16.86	7.34	26.38
2015-05-01	5.87	33.17	24.79	17.84	31.74
2015-04-01	0.00	34.27	25.44	18.19	32.69
2015-03-01	13.43	40.62	25.58	18.02	33.15
2015-02-01	3.71	35.03	26.95	22.94	30.95
2015-01-01	19.70	31.22	25.46	22.43	28.50
2014-12-01	19.61	32.71	24.86	20.94	28.78
2014-11-01	6.56	36.35	23.67	17.19	30.15
2014-10-01	1.36	31.84	19.97	13.77	26.16
2014-09-01	4.35	30.24	20.67	14.37	26.97
2014-08-01	0.21	28.54	16.99	8.44	25.54
2014-07-01	0.19	23.10	12.57	5.92	19.23
2014-06-01	1.36	28.95	16.86	7.34	26.38
2014-05-01	5.87	33.17	24.79	17.84	31.74
2014-04-01	0.00	34.27	25.44	18.19	32.69
2014-03-01	13.43	40.62	25.58	18.02	33.15
2014-02-01	3.71	35.03	26.95	22.94	30.95
2014-01-01	19.70	31.22	25.46	22.43	28.50
2013-12-01	19.61	32.71	24.86	20.94	28.78
2013-11-01	6.56	36.35	23.67	17.19	30.15
2013-10-01	1.36	31.84	19.97	13.77	26.16
2013-09-01	4.35	30.24	20.67	14.37	26.97
2013-08-01	0.21	28.54	16.99	8.44	25.54
2013-07-01	0.19	23.10	12.57	5.92	19.23
2013-06-01	1.36	28.95	16.86	7.34	26.38
2013-05-01	5.87	33.17	24.79	17.84	31.74
2013-04-01	0.00	34.27	25.44	18.19	32.69
2013-03-01	13.43	40.62	25.58	18.02	33.15
2013-02-01	3.71	35.03	26.95	22.94	30.95
2013-01-01	19.70	31.22	25.46	22.43	28.50
2012-12-01	19.61	32.71	24.86	20.94	28.78
2012-11-01	6.56	36.35	23.67	17.19	30.15
2012-10-01	1.36	31.84	19.97	13.77	26.16
2012-09-01	4.35	30.24	20.67	14.37	26.97
2012-08-01	0.21	28.54	16.99	8.44	25.54
2012-07-01	0.19	23.10	12.57	5.92	19.23
2012-06-01	1.36	28.95	16.86	7.34	26.38
2012-05-01	5.87	33.17	24.79	17.84	31.74
2012-04-01	0.00	34.27	25.44	18.19	32.69
2012-03-01	13.43	40.62	25.58	18.02	33.15
2012-02-01	3.71	35.03	26.95	22.94	30.95
2012-01-01	19.70	31.22	25.46	22.43	28.50
2011-12-01	19.61	32.71	24.86	20.94	28.78
2011-11-01	6.56	36.35	23.67	17.19	30.15
2011-10-01	1.36	31.84	19.97	13.77	26.16
2011-09-01	4.35	30.24	20.67	14.37	26.97
2011-08-01	0.21	28.54	16.99	8.44	25.54
2011-07-01	0.19	23.10	12.57	5.92	19.23
2011-06-01	1.36	28.95	16.86	7.34	26.38
2011-05-01	5.87	33.17	24.79	17.84	31.74
2011-04-01	0.00	34.27	25.44	18.19	32.69
2011-03-01	13.43	40.62	25.58	18.02	33.15
2011-02-01	3.71	35.03	26.95	22.94	30.95
2011-01-01	19.70	31.22	25.46	22.43	28.50
2010-12-01	19.61	32.71	24.86	20.94	28.78
2010-11-01	6.56	36.35	23.67	17.19	30.15
2010-10-01	1.36	31.84	19.97	13.77	26.16
2010-09-01	4.35	30.24	20.67	14.37	26.97
2010-08-01	0.21	28.54	16.99	8.44	25.54
2010-07-01	0.19	23.10	12.57	5.92	19.23
2010-06-01	1.36	28.95	16.86	7.34	26.38
2010-05-01	5.87	33.17	24.79	17.84	31.74
2010-04-01	0.00	34.27	25.44	18.19	32.69
2010-03-01	13.43	40.62	25.58	18.02	33.15
2010-02-01	3.71	35.03	26.95	22.94	30.95
2010-01-01	19.70	31.22	25.46	22.43	28.50
2009-12-01	19.61	32.71	24.86	20.94	28.78
2009-11-01	6.56	36.35	23.67	17.19	30.15
2009-10-01	1.36	31.84	19.97	13.77	26.16
2009-09-01	4.35	30.24	20.67	14.37	26.97
2009-08-01	0.21	28.54	16.99	8.44	25.54
2009-07-01	0.19	23.10	12.57	5.92	19.23
2009-06-01	1.36	28.95	16.86	7.34	26.38
2009-05-01	5.87	33.17	24.79	17.84	31.74
2009-04-01	0.00	34.27	25.44	18.19	32.69
2009-03-01	13.43	40.62	25.58	18.02	33.15
2009-02-01	3.71	35.03	26.95	22.94	30.95
2009-01-01	19.70	31.22	25.46	22.43	28.50
2008-12-01	19.61	32.71	24.86	20.94	28.78
2008-11-01	6.56	36.35	23.67	17.19	30.15
2008-10-01	1.36	31.84	19.97	13.77	26.16
2008-09-01	4.35	30.24	20.67	14.37	26.97
2008-08-01	0.21	28.54	16.99	8.44	25.54
2008-07-01	0.19	23.10	12.57	5.92	19.23
2008-06-01	1.36	28.95	16.86	7.34	26.38
2008-05-01	5.87	33.17	24.79	17.84	31.74
2008-04-01	0.00	34.27	25.44	18.19	32.69
2008-03-01	13.43	40.62	25.58	18.02	33.15
2008-02-01	3.71	35.03	26.95	22.94	30.95
2008-01-01	19.70	31.22	25.46	22.43	28.50
2007-12-01	19.61	32.71	24.86	20.94	28.78
2007-11-01	6.56	36.35	23.67	17.19	30.15
2007-10-01	1.36	31.84	19.97	13.77	26.16
2007-09-01	4.35	30.24	20.67	14.37	26.97
2007-08-01	0.21	28.54	16.99	8.44	25.54
2007-07-01	0.19	23.10	12.57	5.92	19.23
2007-06-01	1.36	28.95	16.86	7.34	26.38
2007-05-01	5.87	33.17	24.79	17.84	31.74
2007-04-01	0.00	34.27	25.44	18.19	32.69
2007-03-01	13.43	40.62	25.58	18.02	33.15
2007-02-01	3.71	35.03	26.95	22.94	30.95
2007-01-01	19.70	31.22	25.46	22.43	28.50
2006-12-01	19.61	32.71	24.86	20.94	28.78
2006-11-01	6.56	36.35	23.67	17.19	30.15
2006-10-01	1.36	31.84	19.97	13.77	26.16
2006-09-01	4.35	30.24	20.67	14.37	26.97
2006-08-01	0.21	28.54	16.99	8.44	25.54
2006-07-01	0.19	23.10	12.57	5.92	19.23
2006-06-01	1.36	28.95	16.86	7.34	26.38
2006-05-01	5.87	33.17	24.79	17.84	31.74
2006-04-01	0.00	34.27	25.44	18.19	32.69
2006-03-01	13.43	40.62	25.58	18.02	33.15
2006-02-01	3.71	35.03	26.95	22.94	30.95
2006-01-01	19.70	31.22	25.46	22.43	28.50
2005-12-01	19.61	32.71	24.86	20.94	28.78
2005-11-01	6.56	36.35	23.67	17.19	30.15
2005-10-01	1.36	31.84	19.97	13.77	26.16
2005-09-01	4.35	30.24	20.67	14.37	26.97
2005-08-01	0.21	28.54	16.99	8.44	25.54
2005-07-01	0.19	23.10	12.57	5.92	19.23
2005-06-01	1.36	28.95	16.86	7.34	26.38
2005-05-01	5.87	33.17	24.79	17.84	31.74
2005-04-01	0.00	34.27	25.44	18.19	32.69
2005-03-01	13.43	40.62	25.58	18.02	33.15
2005-02-01	3.71	35.03	26.95	22.94	30.95
2005-01-01	19.70	31.22	25.46	22.43	28.50
2004-12-01	19.61	32.71	24.86	20.94	28.78
2004-11-01	6.56	36.35	23.67	17.19	30.15
2004-10-01	1.36	31.84	19.97	13.77	26.16
2004-09-01	4.35	30.24	20.67	14.37	26.97
2004-08-01	0.21	28.54	16.99	8.44	25.54
2004-07-01	0.19	23.10	12.57	5.92	19.23
2004-06-01	1.36	28.95	16.86	7.34	26.38
2004-05-01	5.87	33.17	24.79	17.84	31.74
2004-04-01	0.00	34.27	25.44	18.19	32.69
2004-03-01	13.43	40.62	25.58	18.02	33.15
2004-02-01	3.71	35.03	26.95	22.94	30.95
2004-01-01	19.70	31.22	25.46	22.43	28.50
2003-12-01	19.61	32.71	24.86	20.94	28.78
2003-11-01	6.56	36.35	23.67	17.19	30.15
2003-10-01	1.36	31.84	19.97	13.77	26.16
2003-09-01	4.35	30.24	20.67	14.37	26.97
2003-08-01	0.21	28.54	16.99	8.44	25.54
2003-07-01	0.19	23.10	12.57	5.92	19.23
2003-06-01	1.36	28.95	16.86	7.34	26.38
2003-05-01	5.87	33.17	24.79	17.84	31.74
2003-04-01	0.00	34.27	25.44	18.19	32.69
2003-03-01	13.43	40.62	25.58	18.02	33.15
2003-02-01	3.71	35.03	26.95	22.94	30.95
2003-01-01	19.70	31.22	25.46	22.43	28.50
2002-12-01	19.61	32.71	24.86	20.94	28.78
2002-11-01	6.56	36.35	23.67	17.19	30.15
2002-10-01	1.36	31.84	19.97	13.77	26.16
2002-09-01	4.35	30.24	20.67	14.37	26.97
2002-08-01	0.21	28.54	16.99	8.44	25.54
2002-07-01	0.19	23.10	12.57	5.92	19.23
2002-06-01	1.36	28.95	16.86	7.34	26.38
2002-05-01	5.87	33.17	24.79	17.84	31.74
2002-04-01	0.00	34.27	25.44	18.19	32.69
2002-03-01	13.43	40.62	25.58	18.02	33.15
2002-02-01	3.71	35.03	26.95	22.94	30.95
2002-01-01	19.70	31.22	25.46	22.43	28.50
2001-12-01	19.61	32.71	24.86	20.94	28.78
2001-11-01	6.56	36.35	23.67	17.19	30.15
2001-10-01	1.36	31.84	19.97	13.77	26.16
2001-09-01	4.35	30.24	20.67	14.37	26.97
2001-08-01	0.21	28.54	16.99	8.44	25.54
2001-07-01	0.19	23.10	12.57	5.92	19.23
2001-06-01	1.36	28.95	16.86	7.34	26.38
2001-05-01	5.87	33.17	24.79	17.84	31.74
2001-04-01	0.00	34.27	25.44	18.19	32.69
2001-03-01	13.43	40.62	25.58	18.02	33.15
2001-02-01	3.71	35.03	26.95	22.94	30.95
2001-01-01	19.70	31.22	25.46	22.43	28.50
2000-12-01	19.61	32.71	24.86	20.94	28.78
2000-11-01	6.56	36.35	23.67	17.19	30.15
2000-10-01	1.36	31.84	19.97	13.77	26.16
2000-09-01	4.35	30.24	20.67	14.37	26.97
2000-08-01	0.21	28.54	16.99	8.44	25.54
2000-07-01	0.19	23.10	12.57	5.92	19.23
2000-06-01	1.36	28.95	16.86	7.34	26.38
2000-05-01	5.87	33.17	24.79	17.84	31.74
2000-04-01	0.00	34.27	25.44	18.19	32.69
2000-03-01	13.43	40.62	25.58	18.02	33.15
2000-02-01	3.71	35.03	26.95	22.94	30.95
2000-01-01	19.70	31.22	25.46	22.43	28.50
