Date	MIN	MAX	AVG	LOWSTD	HIGHSTD
2018-08-01	2.07	22.78	14.24	7.03	21.45
2018-07-01	0.28	14.56	5.37	-2.60	13.34
2018-06-01	12.58	12.58	12.58	nan	nan
2018-05-01	9.83	31.21	22.01	14.41	29.61
2018-04-01	0.00	29.09	9.18	-0.90	19.27
2018-03-01	26.47	32.15	29.37	27.94	30.80
2018-02-01	22.87	31.96	27.07	24.92	29.22
2018-01-01	22.19	29.00	25.94	24.44	27.43
2017-12-01	20.32	29.57	25.49	23.49	27.50
2017-11-01	4.17	28.35	21.78	14.29	29.27
2017-10-01	5.04	28.43	19.88	12.89	26.86
2017-09-01	5.49	26.61	17.10	9.24	24.95
2017-08-01	2.07	22.78	14.24	7.03	21.45
2017-07-01	0.28	14.56	5.37	-2.60	13.34
2017-06-01	12.58	12.58	12.58	nan	nan
2017-05-01	9.83	31.21	22.01	14.41	29.61
2017-04-01	0.00	29.09	9.18	-0.90	19.27
2017-03-01	26.47	32.15	29.37	27.94	30.80
2017-02-01	22.87	31.96	27.07	24.92	29.22
2017-01-01	22.19	29.00	25.94	24.44	27.43
2016-12-01	20.32	29.57	25.49	23.49	27.50
2016-11-01	4.17	28.35	21.78	14.29	29.27
2016-10-01	5.04	28.43	19.88	12.89	26.86
2016-09-01	5.49	26.61	17.10	9.24	24.95
2016-08-01	2.07	22.78	14.24	7.03	21.45
2016-07-01	0.28	14.56	5.37	-2.60	13.34
2016-06-01	12.58	12.58	12.58	nan	nan
2016-05-01	9.83	31.21	22.01	14.41	29.61
2016-04-01	0.00	29.09	9.18	-0.90	19.27
2016-03-01	26.47	32.15	29.37	27.94	30.80
2016-02-01	22.87	31.96	27.07	24.92	29.22
2016-01-01	22.19	29.00	25.94	24.44	27.43
2015-12-01	20.32	29.57	25.49	23.49	27.50
2015-11-01	4.17	28.35	21.78	14.29	29.27
2015-10-01	5.04	28.43	19.88	12.89	26.86
2015-09-01	5.49	26.61	17.10	9.24	24.95
2015-08-01	2.07	22.78	14.24	7.03	21.45
2015-07-01	0.28	14.56	5.37	-2.60	13.34
2015-06-01	12.58	12.58	12.58	nan	nan
2015-05-01	9.83	31.21	22.01	14.41	29.61
2015-04-01	0.00	29.09	9.18	-0.90	19.27
2015-03-01	26.47	32.15	29.37	27.94	30.80
2015-02-01	22.87	31.96	27.07	24.92	29.22
2015-01-01	22.19	29.00	25.94	24.44	27.43
2014-12-01	20.32	29.57	25.49	23.49	27.50
2014-11-01	4.17	28.35	21.78	14.29	29.27
2014-10-01	5.04	28.43	19.88	12.89	26.86
2014-09-01	5.49	26.61	17.10	9.24	24.95
2014-08-01	2.07	22.78	14.24	7.03	21.45
2014-07-01	0.28	14.56	5.37	-2.60	13.34
2014-06-01	12.58	12.58	12.58	nan	nan
2014-05-01	9.83	31.21	22.01	14.41	29.61
2014-04-01	0.00	29.09	9.18	-0.90	19.27
2014-03-01	26.47	32.15	29.37	27.94	30.80
2014-02-01	22.87	31.96	27.07	24.92	29.22
2014-01-01	22.19	29.00	25.94	24.44	27.43
2013-12-01	20.32	29.57	25.49	23.49	27.50
2013-11-01	4.17	28.35	21.78	14.29	29.27
2013-10-01	5.04	28.43	19.88	12.89	26.86
2013-09-01	5.49	26.61	17.10	9.24	24.95
2013-08-01	2.07	22.78	14.24	7.03	21.45
2013-07-01	0.28	14.56	5.37	-2.60	13.34
2013-06-01	12.58	12.58	12.58	nan	nan
2013-05-01	9.83	31.21	22.01	14.41	29.61
2013-04-01	0.00	29.09	9.18	-0.90	19.27
2013-03-01	26.47	32.15	29.37	27.94	30.80
2013-02-01	22.87	31.96	27.07	24.92	29.22
2013-01-01	22.19	29.00	25.94	24.44	27.43
2012-12-01	20.32	29.57	25.49	23.49	27.50
2012-11-01	4.17	28.35	21.78	14.29	29.27
2012-10-01	5.04	28.43	19.88	12.89	26.86
2012-09-01	5.49	26.61	17.10	9.24	24.95
2012-08-01	2.07	22.78	14.24	7.03	21.45
2012-07-01	0.28	14.56	5.37	-2.60	13.34
2012-06-01	12.58	12.58	12.58	nan	nan
2012-05-01	9.83	31.21	22.01	14.41	29.61
2012-04-01	0.00	29.09	9.18	-0.90	19.27
2012-03-01	26.47	32.15	29.37	27.94	30.80
2012-02-01	22.87	31.96	27.07	24.92	29.22
2012-01-01	22.19	29.00	25.94	24.44	27.43
2011-12-01	20.32	29.57	25.49	23.49	27.50
2011-11-01	4.17	28.35	21.78	14.29	29.27
2011-10-01	5.04	28.43	19.88	12.89	26.86
2011-09-01	5.49	26.61	17.10	9.24	24.95
2011-08-01	2.07	22.78	14.24	7.03	21.45
2011-07-01	0.28	14.56	5.37	-2.60	13.34
2011-06-01	12.58	12.58	12.58	nan	nan
2011-05-01	9.83	31.21	22.01	14.41	29.61
2011-04-01	0.00	29.09	9.18	-0.90	19.27
2011-03-01	26.47	32.15	29.37	27.94	30.80
2011-02-01	22.87	31.96	27.07	24.92	29.22
2011-01-01	22.19	29.00	25.94	24.44	27.43
2010-12-01	20.32	29.57	25.49	23.49	27.50
2010-11-01	4.17	28.35	21.78	14.29	29.27
2010-10-01	5.04	28.43	19.88	12.89	26.86
2010-09-01	5.49	26.61	17.10	9.24	24.95
2010-08-01	2.07	22.78	14.24	7.03	21.45
2010-07-01	0.28	14.56	5.37	-2.60	13.34
2010-06-01	12.58	12.58	12.58	nan	nan
2010-05-01	9.83	31.21	22.01	14.41	29.61
2010-04-01	0.00	29.09	9.18	-0.90	19.27
2010-03-01	26.47	32.15	29.37	27.94	30.80
2010-02-01	22.87	31.96	27.07	24.92	29.22
2010-01-01	22.19	29.00	25.94	24.44	27.43
2009-12-01	20.32	29.57	25.49	23.49	27.50
2009-11-01	4.17	28.35	21.78	14.29	29.27
2009-10-01	5.04	28.43	19.88	12.89	26.86
2009-09-01	5.49	26.61	17.10	9.24	24.95
2009-08-01	2.07	22.78	14.24	7.03	21.45
2009-07-01	0.28	14.56	5.37	-2.60	13.34
2009-06-01	12.58	12.58	12.58	nan	nan
2009-05-01	9.83	31.21	22.01	14.41	29.61
2009-04-01	0.00	29.09	9.18	-0.90	19.27
2009-03-01	26.47	32.15	29.37	27.94	30.80
2009-02-01	22.87	31.96	27.07	24.92	29.22
2009-01-01	22.19	29.00	25.94	24.44	27.43
2008-12-01	20.32	29.57	25.49	23.49	27.50
2008-11-01	4.17	28.35	21.78	14.29	29.27
2008-10-01	5.04	28.43	19.88	12.89	26.86
2008-09-01	5.49	26.61	17.10	9.24	24.95
2008-08-01	2.07	22.78	14.24	7.03	21.45
2008-07-01	0.28	14.56	5.37	-2.60	13.34
2008-06-01	12.58	12.58	12.58	nan	nan
2008-05-01	9.83	31.21	22.01	14.41	29.61
2008-04-01	0.00	29.09	9.18	-0.90	19.27
2008-03-01	26.47	32.15	29.37	27.94	30.80
2008-02-01	22.87	31.96	27.07	24.92	29.22
2008-01-01	22.19	29.00	25.94	24.44	27.43
2007-12-01	20.32	29.57	25.49	23.49	27.50
2007-11-01	4.17	28.35	21.78	14.29	29.27
2007-10-01	5.04	28.43	19.88	12.89	26.86
2007-09-01	5.49	26.61	17.10	9.24	24.95
2007-08-01	2.07	22.78	14.24	7.03	21.45
2007-07-01	0.28	14.56	5.37	-2.60	13.34
2007-06-01	12.58	12.58	12.58	nan	nan
2007-05-01	9.83	31.21	22.01	14.41	29.61
2007-04-01	0.00	29.09	9.18	-0.90	19.27
2007-03-01	26.47	32.15	29.37	27.94	30.80
2007-02-01	22.87	31.96	27.07	24.92	29.22
2007-01-01	22.19	29.00	25.94	24.44	27.43
2006-12-01	20.32	29.57	25.49	23.49	27.50
2006-11-01	4.17	28.35	21.78	14.29	29.27
2006-10-01	5.04	28.43	19.88	12.89	26.86
2006-09-01	5.49	26.61	17.10	9.24	24.95
2006-08-01	2.07	22.78	14.24	7.03	21.45
2006-07-01	0.28	14.56	5.37	-2.60	13.34
2006-06-01	12.58	12.58	12.58	nan	nan
2006-05-01	9.83	31.21	22.01	14.41	29.61
2006-04-01	0.00	29.09	9.18	-0.90	19.27
2006-03-01	26.47	32.15	29.37	27.94	30.80
2006-02-01	22.87	31.96	27.07	24.92	29.22
2006-01-01	22.19	29.00	25.94	24.44	27.43
2005-12-01	20.32	29.57	25.49	23.49	27.50
2005-11-01	4.17	28.35	21.78	14.29	29.27
2005-10-01	5.04	28.43	19.88	12.89	26.86
2005-09-01	5.49	26.61	17.10	9.24	24.95
2005-08-01	2.07	22.78	14.24	7.03	21.45
2005-07-01	0.28	14.56	5.37	-2.60	13.34
2005-06-01	12.58	12.58	12.58	nan	nan
2005-05-01	9.83	31.21	22.01	14.41	29.61
2005-04-01	0.00	29.09	9.18	-0.90	19.27
2005-03-01	26.47	32.15	29.37	27.94	30.80
2005-02-01	22.87	31.96	27.07	24.92	29.22
2005-01-01	22.19	29.00	25.94	24.44	27.43
2004-12-01	20.32	29.57	25.49	23.49	27.50
2004-11-01	4.17	28.35	21.78	14.29	29.27
2004-10-01	5.04	28.43	19.88	12.89	26.86
2004-09-01	5.49	26.61	17.10	9.24	24.95
2004-08-01	2.07	22.78	14.24	7.03	21.45
2004-07-01	0.28	14.56	5.37	-2.60	13.34
2004-06-01	12.58	12.58	12.58	nan	nan
2004-05-01	9.83	31.21	22.01	14.41	29.61
2004-04-01	0.00	29.09	9.18	-0.90	19.27
2004-03-01	26.47	32.15	29.37	27.94	30.80
2004-02-01	22.87	31.96	27.07	24.92	29.22
2004-01-01	22.19	29.00	25.94	24.44	27.43
2003-12-01	20.32	29.57	25.49	23.49	27.50
2003-11-01	4.17	28.35	21.78	14.29	29.27
2003-10-01	5.04	28.43	19.88	12.89	26.86
2003-09-01	5.49	26.61	17.10	9.24	24.95
2003-08-01	2.07	22.78	14.24	7.03	21.45
2003-07-01	0.28	14.56	5.37	-2.60	13.34
2003-06-01	12.58	12.58	12.58	nan	nan
2003-05-01	9.83	31.21	22.01	14.41	29.61
2003-04-01	0.00	29.09	9.18	-0.90	19.27
2003-03-01	26.47	32.15	29.37	27.94	30.80
2003-02-01	22.87	31.96	27.07	24.92	29.22
2003-01-01	22.19	29.00	25.94	24.44	27.43
2002-12-01	20.32	29.57	25.49	23.49	27.50
2002-11-01	4.17	28.35	21.78	14.29	29.27
2002-10-01	5.04	28.43	19.88	12.89	26.86
2002-09-01	5.49	26.61	17.10	9.24	24.95
2002-08-01	2.07	22.78	14.24	7.03	21.45
2002-07-01	0.28	14.56	5.37	-2.60	13.34
2002-06-01	12.58	12.58	12.58	nan	nan
2002-05-01	9.83	31.21	22.01	14.41	29.61
2002-04-01	0.00	29.09	9.18	-0.90	19.27
2002-03-01	26.47	32.15	29.37	27.94	30.80
2002-02-01	22.87	31.96	27.07	24.92	29.22
2002-01-01	22.19	29.00	25.94	24.44	27.43
2001-12-01	20.32	29.57	25.49	23.49	27.50
2001-11-01	4.17	28.35	21.78	14.29	29.27
2001-10-01	5.04	28.43	19.88	12.89	26.86
2001-09-01	5.49	26.61	17.10	9.24	24.95
2001-08-01	2.07	22.78	14.24	7.03	21.45
2001-07-01	0.28	14.56	5.37	-2.60	13.34
2001-06-01	12.58	12.58	12.58	nan	nan
2001-05-01	9.83	31.21	22.01	14.41	29.61
2001-04-01	0.00	29.09	9.18	-0.90	19.27
2001-03-01	26.47	32.15	29.37	27.94	30.80
2001-02-01	22.87	31.96	27.07	24.92	29.22
2001-01-01	22.19	29.00	25.94	24.44	27.43
2000-12-01	20.32	29.57	25.49	23.49	27.50
2000-11-01	4.17	28.35	21.78	14.29	29.27
2000-10-01	5.04	28.43	19.88	12.89	26.86
2000-09-01	5.49	26.61	17.10	9.24	24.95
2000-08-01	2.07	22.78	14.24	7.03	21.45
2000-07-01	0.28	14.56	5.37	-2.60	13.34
2000-06-01	12.58	12.58	12.58	nan	nan
2000-05-01	9.83	31.21	22.01	14.41	29.61
2000-04-01	0.00	29.09	9.18	-0.90	19.27
2000-03-01	26.47	32.15	29.37	27.94	30.80
2000-02-01	22.87	31.96	27.07	24.92	29.22
2000-01-01	22.19	29.00	25.94	24.44	27.43
