Date	MIN	MAX	AVG	LOWSTD	HIGHSTD
2020-03-01	28.31	34.66	30.84	28.70	32.98
2020-02-01	22.20	30.64	26.21	24.01	28.41
2020-01-01	21.47	27.37	26.01	24.57	27.45
2019-12-01	20.36	27.71	23.83	21.48	26.18
2019-11-01	22.54	26.53	24.54	22.40	26.67
2019-10-01	12.35	25.19	19.86	14.68	25.05
2019-09-01	24.08	26.31	25.28	24.32	26.24
2019-08-01	33.74	33.74	33.74	33.74	33.74
2019-07-01	24.19	24.19	24.19	24.19	24.19
2019-06-01	nan	nan	nan	nan	nan
2019-05-01	nan	nan	nan	nan	nan
2019-04-01	25.66	33.87	30.13	26.85	33.41
2019-03-01	28.31	34.66	30.84	28.70	32.98
2019-02-01	22.20	30.64	26.21	24.01	28.41
2019-01-01	21.47	27.37	26.01	24.57	27.45
2018-12-01	20.36	27.71	23.83	21.48	26.18
2018-11-01	22.54	26.53	24.54	22.40	26.67
2018-10-01	12.35	25.19	19.86	14.68	25.05
2018-09-01	24.08	26.31	25.28	24.32	26.24
2018-08-01	33.74	33.74	33.74	33.74	33.74
2018-07-01	24.19	24.19	24.19	24.19	24.19
2018-06-01	nan	nan	nan	nan	nan
2018-05-01	nan	nan	nan	nan	nan
2018-04-01	25.66	33.87	30.13	26.85	33.41
2018-03-01	28.31	34.66	30.84	28.70	32.98
2018-02-01	22.20	30.64	26.21	24.01	28.41
2018-01-01	21.47	27.37	26.01	24.57	27.45
2017-12-01	20.36	27.71	23.83	21.48	26.18
2017-11-01	22.54	26.53	24.54	22.40	26.67
2017-10-01	12.35	25.19	19.86	14.68	25.05
2017-09-01	24.08	26.31	25.28	24.32	26.24
2017-08-01	33.74	33.74	33.74	33.74	33.74
2017-07-01	24.19	24.19	24.19	24.19	24.19
2017-06-01	nan	nan	nan	nan	nan
2017-05-01	nan	nan	nan	nan	nan
2017-04-01	25.66	33.87	30.13	26.85	33.41
2017-03-01	28.31	34.66	30.84	28.70	32.98
2017-02-01	22.20	30.64	26.21	24.01	28.41
2017-01-01	21.47	27.37	26.01	24.57	27.45
2016-12-01	20.36	27.71	23.83	21.48	26.18
2016-11-01	22.54	26.53	24.54	22.40	26.67
2016-10-01	12.35	25.19	19.86	14.68	25.05
2016-09-01	24.08	26.31	25.28	24.32	26.24
2016-08-01	33.74	33.74	33.74	33.74	33.74
2016-07-01	24.19	24.19	24.19	24.19	24.19
2016-06-01	nan	nan	nan	nan	nan
2016-05-01	nan	nan	nan	nan	nan
2016-04-01	25.66	33.87	30.13	26.85	33.41
2016-03-01	28.31	34.66	30.84	28.70	32.98
2016-02-01	22.20	30.64	26.21	24.01	28.41
2016-01-01	21.47	27.37	26.01	24.57	27.45
2015-12-01	20.36	27.71	23.83	21.48	26.18
2015-11-01	22.54	26.53	24.54	22.40	26.67
2015-10-01	12.35	25.19	19.86	14.68	25.05
2015-09-01	24.08	26.31	25.28	24.32	26.24
2015-08-01	33.74	33.74	33.74	33.74	33.74
2015-07-01	24.19	24.19	24.19	24.19	24.19
2015-06-01	nan	nan	nan	nan	nan
2015-05-01	nan	nan	nan	nan	nan
2015-04-01	25.66	33.87	30.13	26.85	33.41
2015-03-01	28.31	34.66	30.84	28.70	32.98
2015-02-01	22.20	30.64	26.21	24.01	28.41
2015-01-01	21.47	27.37	26.01	24.57	27.45
2014-12-01	20.36	27.71	23.83	21.48	26.18
2014-11-01	22.54	26.53	24.54	22.40	26.67
2014-10-01	12.35	25.19	19.86	14.68	25.05
2014-09-01	24.08	26.31	25.28	24.32	26.24
2014-08-01	33.74	33.74	33.74	33.74	33.74
2014-07-01	24.19	24.19	24.19	24.19	24.19
2014-06-01	nan	nan	nan	nan	nan
2014-05-01	nan	nan	nan	nan	nan
2014-04-01	25.66	33.87	30.13	26.85	33.41
2014-03-01	28.31	34.66	30.84	28.70	32.98
2014-02-01	22.20	30.64	26.21	24.01	28.41
2014-01-01	21.47	27.37	26.01	24.57	27.45
2013-12-01	20.36	27.71	23.83	21.48	26.18
2013-11-01	22.54	26.53	24.54	22.40	26.67
2013-10-01	12.35	25.19	19.86	14.68	25.05
2013-09-01	24.08	26.31	25.28	24.32	26.24
2013-08-01	33.74	33.74	33.74	33.74	33.74
2013-07-01	24.19	24.19	24.19	24.19	24.19
2013-06-01	nan	nan	nan	nan	nan
2013-05-01	nan	nan	nan	nan	nan
2013-04-01	25.66	33.87	30.13	26.85	33.41
2013-03-01	28.31	34.66	30.84	28.70	32.98
2013-02-01	22.20	30.64	26.21	24.01	28.41
2013-01-01	21.47	27.37	26.01	24.57	27.45
2012-12-01	20.36	27.71	23.83	21.48	26.18
2012-11-01	22.54	26.53	24.54	22.40	26.67
2012-10-01	12.35	25.19	19.86	14.68	25.05
2012-09-01	24.08	26.31	25.28	24.32	26.24
2012-08-01	33.74	33.74	33.74	33.74	33.74
2012-07-01	24.19	24.19	24.19	24.19	24.19
2012-06-01	nan	nan	nan	nan	nan
2012-05-01	nan	nan	nan	nan	nan
2012-04-01	25.66	33.87	30.13	26.85	33.41
2012-03-01	28.31	34.66	30.84	28.70	32.98
2012-02-01	22.20	30.64	26.21	24.01	28.41
2012-01-01	21.47	27.37	26.01	24.57	27.45
2011-12-01	20.36	27.71	23.83	21.48	26.18
2011-11-01	22.54	26.53	24.54	22.40	26.67
2011-10-01	12.35	25.19	19.86	14.68	25.05
2011-09-01	24.08	26.31	25.28	24.32	26.24
2011-08-01	33.74	33.74	33.74	33.74	33.74
2011-07-01	24.19	24.19	24.19	24.19	24.19
2011-06-01	nan	nan	nan	nan	nan
2011-05-01	nan	nan	nan	nan	nan
2011-04-01	25.66	33.87	30.13	26.85	33.41
2011-03-01	28.31	34.66	30.84	28.70	32.98
2011-02-01	22.20	30.64	26.21	24.01	28.41
2011-01-01	21.47	27.37	26.01	24.57	27.45
2010-12-01	20.36	27.71	23.83	21.48	26.18
2010-11-01	22.54	26.53	24.54	22.40	26.67
2010-10-01	12.35	25.19	19.86	14.68	25.05
2010-09-01	24.08	26.31	25.28	24.32	26.24
2010-08-01	33.74	33.74	33.74	33.74	33.74
2010-07-01	24.19	24.19	24.19	24.19	24.19
2010-06-01	nan	nan	nan	nan	nan
2010-05-01	nan	nan	nan	nan	nan
2010-04-01	25.66	33.87	30.13	26.85	33.41
2010-03-01	28.31	34.66	30.84	28.70	32.98
2010-02-01	22.20	30.64	26.21	24.01	28.41
2010-01-01	21.47	27.37	26.01	24.57	27.45
2009-12-01	20.36	27.71	23.83	21.48	26.18
2009-11-01	22.54	26.53	24.54	22.40	26.67
2009-10-01	12.35	25.19	19.86	14.68	25.05
2009-09-01	24.08	26.31	25.28	24.32	26.24
2009-08-01	33.74	33.74	33.74	33.74	33.74
2009-07-01	24.19	24.19	24.19	24.19	24.19
2009-06-01	nan	nan	nan	nan	nan
2009-05-01	nan	nan	nan	nan	nan
2009-04-01	25.66	33.87	30.13	26.85	33.41
2009-03-01	28.31	34.66	30.84	28.70	32.98
2009-02-01	22.20	30.64	26.21	24.01	28.41
2009-01-01	21.47	27.37	26.01	24.57	27.45
2008-12-01	20.36	27.71	23.83	21.48	26.18
2008-11-01	22.54	26.53	24.54	22.40	26.67
2008-10-01	12.35	25.19	19.86	14.68	25.05
2008-09-01	24.08	26.31	25.28	24.32	26.24
2008-08-01	33.74	33.74	33.74	33.74	33.74
2008-07-01	24.19	24.19	24.19	24.19	24.19
2008-06-01	nan	nan	nan	nan	nan
2008-05-01	nan	nan	nan	nan	nan
2008-04-01	25.66	33.87	30.13	26.85	33.41
2008-03-01	28.31	34.66	30.84	28.70	32.98
2008-02-01	22.20	30.64	26.21	24.01	28.41
2008-01-01	21.47	27.37	26.01	24.57	27.45
2007-12-01	20.36	27.71	23.83	21.48	26.18
2007-11-01	22.54	26.53	24.54	22.40	26.67
2007-10-01	12.35	25.19	19.86	14.68	25.05
2007-09-01	24.08	26.31	25.28	24.32	26.24
2007-08-01	33.74	33.74	33.74	33.74	33.74
2007-07-01	24.19	24.19	24.19	24.19	24.19
2007-06-01	nan	nan	nan	nan	nan
2007-05-01	nan	nan	nan	nan	nan
2007-04-01	25.66	33.87	30.13	26.85	33.41
2007-03-01	28.31	34.66	30.84	28.70	32.98
2007-02-01	22.20	30.64	26.21	24.01	28.41
2007-01-01	21.47	27.37	26.01	24.57	27.45
2006-12-01	20.36	27.71	23.83	21.48	26.18
2006-11-01	22.54	26.53	24.54	22.40	26.67
2006-10-01	12.35	25.19	19.86	14.68	25.05
2006-09-01	24.08	26.31	25.28	24.32	26.24
2006-08-01	33.74	33.74	33.74	33.74	33.74
2006-07-01	24.19	24.19	24.19	24.19	24.19
2006-06-01	nan	nan	nan	nan	nan
2006-05-01	nan	nan	nan	nan	nan
2006-04-01	25.66	33.87	30.13	26.85	33.41
2006-03-01	28.31	34.66	30.84	28.70	32.98
2006-02-01	22.20	30.64	26.21	24.01	28.41
2006-01-01	21.47	27.37	26.01	24.57	27.45
2005-12-01	20.36	27.71	23.83	21.48	26.18
2005-11-01	22.54	26.53	24.54	22.40	26.67
2005-10-01	12.35	25.19	19.86	14.68	25.05
2005-09-01	24.08	26.31	25.28	24.32	26.24
2005-08-01	33.74	33.74	33.74	33.74	33.74
2005-07-01	24.19	24.19	24.19	24.19	24.19
2005-06-01	nan	nan	nan	nan	nan
2005-05-01	nan	nan	nan	nan	nan
2005-04-01	25.66	33.87	30.13	26.85	33.41
2005-03-01	28.31	34.66	30.84	28.70	32.98
2005-02-01	22.20	30.64	26.21	24.01	28.41
2005-01-01	21.47	27.37	26.01	24.57	27.45
2004-12-01	20.36	27.71	23.83	21.48	26.18
2004-11-01	22.54	26.53	24.54	22.40	26.67
2004-10-01	12.35	25.19	19.86	14.68	25.05
2004-09-01	24.08	26.31	25.28	24.32	26.24
2004-08-01	33.74	33.74	33.74	33.74	33.74
2004-07-01	24.19	24.19	24.19	24.19	24.19
2004-06-01	nan	nan	nan	nan	nan
2004-05-01	nan	nan	nan	nan	nan
2004-04-01	25.66	33.87	30.13	26.85	33.41
2004-03-01	28.31	34.66	30.84	28.70	32.98
2004-02-01	22.20	30.64	26.21	24.01	28.41
2004-01-01	21.47	27.37	26.01	24.57	27.45
2003-12-01	20.36	27.71	23.83	21.48	26.18
2003-11-01	22.54	26.53	24.54	22.40	26.67
2003-10-01	12.35	25.19	19.86	14.68	25.05
2003-09-01	24.08	26.31	25.28	24.32	26.24
2003-08-01	33.74	33.74	33.74	33.74	33.74
2003-07-01	24.19	24.19	24.19	24.19	24.19
2003-06-01	nan	nan	nan	nan	nan
2003-05-01	nan	nan	nan	nan	nan
2003-04-01	25.66	33.87	30.13	26.85	33.41
2003-03-01	28.31	34.66	30.84	28.70	32.98
2003-02-01	22.20	30.64	26.21	24.01	28.41
2003-01-01	21.47	27.37	26.01	24.57	27.45
2002-12-01	20.36	27.71	23.83	21.48	26.18
2002-11-01	22.54	26.53	24.54	22.40	26.67
2002-10-01	12.35	25.19	19.86	14.68	25.05
2002-09-01	24.08	26.31	25.28	24.32	26.24
2002-08-01	33.74	33.74	33.74	33.74	33.74
2002-07-01	24.19	24.19	24.19	24.19	24.19
2002-06-01	nan	nan	nan	nan	nan
2002-05-01	nan	nan	nan	nan	nan
2002-04-01	25.66	33.87	30.13	26.85	33.41
2002-03-01	28.31	34.66	30.84	28.70	32.98
2002-02-01	22.20	30.64	26.21	24.01	28.41
2002-01-01	21.47	27.37	26.01	24.57	27.45
2001-12-01	20.36	27.71	23.83	21.48	26.18
2001-11-01	22.54	26.53	24.54	22.40	26.67
2001-10-01	12.35	25.19	19.86	14.68	25.05
2001-09-01	24.08	26.31	25.28	24.32	26.24
2001-08-01	33.74	33.74	33.74	33.74	33.74
2001-07-01	24.19	24.19	24.19	24.19	24.19
2001-06-01	nan	nan	nan	nan	nan
2001-05-01	nan	nan	nan	nan	nan
2001-04-01	25.66	33.87	30.13	26.85	33.41
2001-03-01	28.31	34.66	30.84	28.70	32.98
2001-02-01	22.20	30.64	26.21	24.01	28.41
2001-01-01	21.47	27.37	26.01	24.57	27.45
2000-12-01	20.36	27.71	23.83	21.48	26.18
2000-11-01	22.54	26.53	24.54	22.40	26.67
2000-10-01	12.35	25.19	19.86	14.68	25.05
2000-09-01	24.08	26.31	25.28	24.32	26.24
2000-08-01	33.74	33.74	33.74	33.74	33.74
2000-07-01	24.19	24.19	24.19	24.19	24.19
2000-06-01	nan	nan	nan	nan	nan
2000-05-01	nan	nan	nan	nan	nan
2000-04-01	25.66	33.87	30.13	26.85	33.41
2000-03-01	28.31	34.66	30.84	28.70	32.98
2000-02-01	22.20	30.64	26.21	24.01	28.41
2000-01-01	21.47	27.37	26.01	24.57	27.45
