Date	MIN	MAX	AVG	LOWSTD	HIGHSTD
2020-01-01	17.57	24.11	21.98	20.02	23.94
2019-12-01	16.63	22.35	19.87	18.09	21.65
2019-11-01	17.27	17.34	17.30	17.27	17.34
2019-10-01	10.85	18.33	14.59	10.59	18.59
2019-09-01	15.40	22.89	19.79	16.46	23.13
2019-08-01	26.65	26.65	26.65	26.65	26.65
2019-07-01	21.08	23.02	22.05	21.01	23.09
2019-06-01	16.46	23.92	20.19	16.20	24.18
2019-05-01	25.97	25.97	25.97	25.97	25.97
2019-04-01	24.99	30.22	27.48	25.09	29.88
2019-03-01	22.59	30.79	26.06	23.68	28.44
2019-02-01	20.47	27.11	23.43	21.42	25.45
2019-01-01	17.57	24.11	21.98	20.02	23.94
2018-12-01	16.63	22.35	19.87	18.09	21.65
2018-11-01	17.27	17.34	17.30	17.27	17.34
2018-10-01	10.85	18.33	14.59	10.59	18.59
2018-09-01	15.40	22.89	19.79	16.46	23.13
2018-08-01	26.65	26.65	26.65	26.65	26.65
2018-07-01	21.08	23.02	22.05	21.01	23.09
2018-06-01	16.46	23.92	20.19	16.20	24.18
2018-05-01	25.97	25.97	25.97	25.97	25.97
2018-04-01	24.99	30.22	27.48	25.09	29.88
2018-03-01	22.59	30.79	26.06	23.68	28.44
2018-02-01	20.47	27.11	23.43	21.42	25.45
2018-01-01	17.57	24.11	21.98	20.02	23.94
2017-12-01	16.63	22.35	19.87	18.09	21.65
2017-11-01	17.27	17.34	17.30	17.27	17.34
2017-10-01	10.85	18.33	14.59	10.59	18.59
2017-09-01	15.40	22.89	19.79	16.46	23.13
2017-08-01	26.65	26.65	26.65	26.65	26.65
2017-07-01	21.08	23.02	22.05	21.01	23.09
2017-06-01	16.46	23.92	20.19	16.20	24.18
2017-05-01	25.97	25.97	25.97	25.97	25.97
2017-04-01	24.99	30.22	27.48	25.09	29.88
2017-03-01	22.59	30.79	26.06	23.68	28.44
2017-02-01	20.47	27.11	23.43	21.42	25.45
2017-01-01	17.57	24.11	21.98	20.02	23.94
2016-12-01	16.63	22.35	19.87	18.09	21.65
2016-11-01	17.27	17.34	17.30	17.27	17.34
2016-10-01	10.85	18.33	14.59	10.59	18.59
2016-09-01	15.40	22.89	19.79	16.46	23.13
2016-08-01	26.65	26.65	26.65	26.65	26.65
2016-07-01	21.08	23.02	22.05	21.01	23.09
2016-06-01	16.46	23.92	20.19	16.20	24.18
2016-05-01	25.97	25.97	25.97	25.97	25.97
2016-04-01	24.99	30.22	27.48	25.09	29.88
2016-03-01	22.59	30.79	26.06	23.68	28.44
2016-02-01	20.47	27.11	23.43	21.42	25.45
2016-01-01	17.57	24.11	21.98	20.02	23.94
2015-12-01	16.63	22.35	19.87	18.09	21.65
2015-11-01	17.27	17.34	17.30	17.27	17.34
2015-10-01	10.85	18.33	14.59	10.59	18.59
2015-09-01	15.40	22.89	19.79	16.46	23.13
2015-08-01	26.65	26.65	26.65	26.65	26.65
2015-07-01	21.08	23.02	22.05	21.01	23.09
2015-06-01	16.46	23.92	20.19	16.20	24.18
2015-05-01	25.97	25.97	25.97	25.97	25.97
2015-04-01	24.99	30.22	27.48	25.09	29.88
2015-03-01	22.59	30.79	26.06	23.68	28.44
2015-02-01	20.47	27.11	23.43	21.42	25.45
2015-01-01	17.57	24.11	21.98	20.02	23.94
2014-12-01	16.63	22.35	19.87	18.09	21.65
2014-11-01	17.27	17.34	17.30	17.27	17.34
2014-10-01	10.85	18.33	14.59	10.59	18.59
2014-09-01	15.40	22.89	19.79	16.46	23.13
2014-08-01	26.65	26.65	26.65	26.65	26.65
2014-07-01	21.08	23.02	22.05	21.01	23.09
2014-06-01	16.46	23.92	20.19	16.20	24.18
2014-05-01	25.97	25.97	25.97	25.97	25.97
2014-04-01	24.99	30.22	27.48	25.09	29.88
2014-03-01	22.59	30.79	26.06	23.68	28.44
2014-02-01	20.47	27.11	23.43	21.42	25.45
2014-01-01	17.57	24.11	21.98	20.02	23.94
2013-12-01	16.63	22.35	19.87	18.09	21.65
2013-11-01	17.27	17.34	17.30	17.27	17.34
2013-10-01	10.85	18.33	14.59	10.59	18.59
2013-09-01	15.40	22.89	19.79	16.46	23.13
2013-08-01	26.65	26.65	26.65	26.65	26.65
2013-07-01	21.08	23.02	22.05	21.01	23.09
2013-06-01	16.46	23.92	20.19	16.20	24.18
2013-05-01	25.97	25.97	25.97	25.97	25.97
2013-04-01	24.99	30.22	27.48	25.09	29.88
2013-03-01	22.59	30.79	26.06	23.68	28.44
2013-02-01	20.47	27.11	23.43	21.42	25.45
2013-01-01	17.57	24.11	21.98	20.02	23.94
2012-12-01	16.63	22.35	19.87	18.09	21.65
2012-11-01	17.27	17.34	17.30	17.27	17.34
2012-10-01	10.85	18.33	14.59	10.59	18.59
2012-09-01	15.40	22.89	19.79	16.46	23.13
2012-08-01	26.65	26.65	26.65	26.65	26.65
2012-07-01	21.08	23.02	22.05	21.01	23.09
2012-06-01	16.46	23.92	20.19	16.20	24.18
2012-05-01	25.97	25.97	25.97	25.97	25.97
2012-04-01	24.99	30.22	27.48	25.09	29.88
2012-03-01	22.59	30.79	26.06	23.68	28.44
2012-02-01	20.47	27.11	23.43	21.42	25.45
2012-01-01	17.57	24.11	21.98	20.02	23.94
2011-12-01	16.63	22.35	19.87	18.09	21.65
2011-11-01	17.27	17.34	17.30	17.27	17.34
2011-10-01	10.85	18.33	14.59	10.59	18.59
2011-09-01	15.40	22.89	19.79	16.46	23.13
2011-08-01	26.65	26.65	26.65	26.65	26.65
2011-07-01	21.08	23.02	22.05	21.01	23.09
2011-06-01	16.46	23.92	20.19	16.20	24.18
2011-05-01	25.97	25.97	25.97	25.97	25.97
2011-04-01	24.99	30.22	27.48	25.09	29.88
2011-03-01	22.59	30.79	26.06	23.68	28.44
2011-02-01	20.47	27.11	23.43	21.42	25.45
2011-01-01	17.57	24.11	21.98	20.02	23.94
2010-12-01	16.63	22.35	19.87	18.09	21.65
2010-11-01	17.27	17.34	17.30	17.27	17.34
2010-10-01	10.85	18.33	14.59	10.59	18.59
2010-09-01	15.40	22.89	19.79	16.46	23.13
2010-08-01	26.65	26.65	26.65	26.65	26.65
2010-07-01	21.08	23.02	22.05	21.01	23.09
2010-06-01	16.46	23.92	20.19	16.20	24.18
2010-05-01	25.97	25.97	25.97	25.97	25.97
2010-04-01	24.99	30.22	27.48	25.09	29.88
2010-03-01	22.59	30.79	26.06	23.68	28.44
2010-02-01	20.47	27.11	23.43	21.42	25.45
2010-01-01	17.57	24.11	21.98	20.02	23.94
2009-12-01	16.63	22.35	19.87	18.09	21.65
2009-11-01	17.27	17.34	17.30	17.27	17.34
2009-10-01	10.85	18.33	14.59	10.59	18.59
2009-09-01	15.40	22.89	19.79	16.46	23.13
2009-08-01	26.65	26.65	26.65	26.65	26.65
2009-07-01	21.08	23.02	22.05	21.01	23.09
2009-06-01	16.46	23.92	20.19	16.20	24.18
2009-05-01	25.97	25.97	25.97	25.97	25.97
2009-04-01	24.99	30.22	27.48	25.09	29.88
2009-03-01	22.59	30.79	26.06	23.68	28.44
2009-02-01	20.47	27.11	23.43	21.42	25.45
2009-01-01	17.57	24.11	21.98	20.02	23.94
2008-12-01	16.63	22.35	19.87	18.09	21.65
2008-11-01	17.27	17.34	17.30	17.27	17.34
2008-10-01	10.85	18.33	14.59	10.59	18.59
2008-09-01	15.40	22.89	19.79	16.46	23.13
2008-08-01	26.65	26.65	26.65	26.65	26.65
2008-07-01	21.08	23.02	22.05	21.01	23.09
2008-06-01	16.46	23.92	20.19	16.20	24.18
2008-05-01	25.97	25.97	25.97	25.97	25.97
2008-04-01	24.99	30.22	27.48	25.09	29.88
2008-03-01	22.59	30.79	26.06	23.68	28.44
2008-02-01	20.47	27.11	23.43	21.42	25.45
2008-01-01	17.57	24.11	21.98	20.02	23.94
2007-12-01	16.63	22.35	19.87	18.09	21.65
2007-11-01	17.27	17.34	17.30	17.27	17.34
2007-10-01	10.85	18.33	14.59	10.59	18.59
2007-09-01	15.40	22.89	19.79	16.46	23.13
2007-08-01	26.65	26.65	26.65	26.65	26.65
2007-07-01	21.08	23.02	22.05	21.01	23.09
2007-06-01	16.46	23.92	20.19	16.20	24.18
2007-05-01	25.97	25.97	25.97	25.97	25.97
2007-04-01	24.99	30.22	27.48	25.09	29.88
2007-03-01	22.59	30.79	26.06	23.68	28.44
2007-02-01	20.47	27.11	23.43	21.42	25.45
2007-01-01	17.57	24.11	21.98	20.02	23.94
2006-12-01	16.63	22.35	19.87	18.09	21.65
2006-11-01	17.27	17.34	17.30	17.27	17.34
2006-10-01	10.85	18.33	14.59	10.59	18.59
2006-09-01	15.40	22.89	19.79	16.46	23.13
2006-08-01	26.65	26.65	26.65	26.65	26.65
2006-07-01	21.08	23.02	22.05	21.01	23.09
2006-06-01	16.46	23.92	20.19	16.20	24.18
2006-05-01	25.97	25.97	25.97	25.97	25.97
2006-04-01	24.99	30.22	27.48	25.09	29.88
2006-03-01	22.59	30.79	26.06	23.68	28.44
2006-02-01	20.47	27.11	23.43	21.42	25.45
2006-01-01	17.57	24.11	21.98	20.02	23.94
2005-12-01	16.63	22.35	19.87	18.09	21.65
2005-11-01	17.27	17.34	17.30	17.27	17.34
2005-10-01	10.85	18.33	14.59	10.59	18.59
2005-09-01	15.40	22.89	19.79	16.46	23.13
2005-08-01	26.65	26.65	26.65	26.65	26.65
2005-07-01	21.08	23.02	22.05	21.01	23.09
2005-06-01	16.46	23.92	20.19	16.20	24.18
2005-05-01	25.97	25.97	25.97	25.97	25.97
2005-04-01	24.99	30.22	27.48	25.09	29.88
2005-03-01	22.59	30.79	26.06	23.68	28.44
2005-02-01	20.47	27.11	23.43	21.42	25.45
2005-01-01	17.57	24.11	21.98	20.02	23.94
2004-12-01	16.63	22.35	19.87	18.09	21.65
2004-11-01	17.27	17.34	17.30	17.27	17.34
2004-10-01	10.85	18.33	14.59	10.59	18.59
2004-09-01	15.40	22.89	19.79	16.46	23.13
2004-08-01	26.65	26.65	26.65	26.65	26.65
2004-07-01	21.08	23.02	22.05	21.01	23.09
2004-06-01	16.46	23.92	20.19	16.20	24.18
2004-05-01	25.97	25.97	25.97	25.97	25.97
2004-04-01	24.99	30.22	27.48	25.09	29.88
2004-03-01	22.59	30.79	26.06	23.68	28.44
2004-02-01	20.47	27.11	23.43	21.42	25.45
2004-01-01	17.57	24.11	21.98	20.02	23.94
2003-12-01	16.63	22.35	19.87	18.09	21.65
2003-11-01	17.27	17.34	17.30	17.27	17.34
2003-10-01	10.85	18.33	14.59	10.59	18.59
2003-09-01	15.40	22.89	19.79	16.46	23.13
2003-08-01	26.65	26.65	26.65	26.65	26.65
2003-07-01	21.08	23.02	22.05	21.01	23.09
2003-06-01	16.46	23.92	20.19	16.20	24.18
2003-05-01	25.97	25.97	25.97	25.97	25.97
2003-04-01	24.99	30.22	27.48	25.09	29.88
2003-03-01	22.59	30.79	26.06	23.68	28.44
2003-02-01	20.47	27.11	23.43	21.42	25.45
2003-01-01	17.57	24.11	21.98	20.02	23.94
2002-12-01	16.63	22.35	19.87	18.09	21.65
2002-11-01	17.27	17.34	17.30	17.27	17.34
2002-10-01	10.85	18.33	14.59	10.59	18.59
2002-09-01	15.40	22.89	19.79	16.46	23.13
2002-08-01	26.65	26.65	26.65	26.65	26.65
2002-07-01	21.08	23.02	22.05	21.01	23.09
2002-06-01	16.46	23.92	20.19	16.20	24.18
2002-05-01	25.97	25.97	25.97	25.97	25.97
2002-04-01	24.99	30.22	27.48	25.09	29.88
2002-03-01	22.59	30.79	26.06	23.68	28.44
2002-02-01	20.47	27.11	23.43	21.42	25.45
2002-01-01	17.57	24.11	21.98	20.02	23.94
2001-12-01	16.63	22.35	19.87	18.09	21.65
2001-11-01	17.27	17.34	17.30	17.27	17.34
2001-10-01	10.85	18.33	14.59	10.59	18.59
2001-09-01	15.40	22.89	19.79	16.46	23.13
2001-08-01	26.65	26.65	26.65	26.65	26.65
2001-07-01	21.08	23.02	22.05	21.01	23.09
2001-06-01	16.46	23.92	20.19	16.20	24.18
2001-05-01	25.97	25.97	25.97	25.97	25.97
2001-04-01	24.99	30.22	27.48	25.09	29.88
2001-03-01	22.59	30.79	26.06	23.68	28.44
2001-02-01	20.47	27.11	23.43	21.42	25.45
2001-01-01	17.57	24.11	21.98	20.02	23.94
2000-12-01	16.63	22.35	19.87	18.09	21.65
2000-11-01	17.27	17.34	17.30	17.27	17.34
2000-10-01	10.85	18.33	14.59	10.59	18.59
2000-09-01	15.40	22.89	19.79	16.46	23.13
2000-08-01	26.65	26.65	26.65	26.65	26.65
2000-07-01	21.08	23.02	22.05	21.01	23.09
2000-06-01	16.46	23.92	20.19	16.20	24.18
2000-05-01	25.97	25.97	25.97	25.97	25.97
2000-04-01	24.99	30.22	27.48	25.09	29.88
2000-03-01	22.59	30.79	26.06	23.68	28.44
2000-02-01	20.47	27.11	23.43	21.42	25.45
2000-01-01	17.57	24.11	21.98	20.02	23.94
