Date	MIN	MAX	AVG	LOWSTD	HIGHSTD
2009-01-01	21.92	28.74	27.16	24.45	29.87
2008-12-01	25.56	26.98	26.49	25.80	27.18
2008-11-01	20.96	30.34	26.55	22.46	30.64
2008-10-01	21.35	28.71	25.79	22.75	28.82
2008-09-01	20.56	28.13	24.43	21.20	27.66
2008-08-01	20.61	20.61	20.61	20.61	20.61
2008-07-01	nan	nan	nan	nan	nan
2008-06-01	nan	nan	nan	nan	nan
2008-05-01	24.06	30.12	27.09	23.85	30.33
2008-04-01	33.03	33.03	33.03	33.03	33.03
2008-03-01	23.77	32.44	28.84	25.50	32.18
2008-02-01	29.45	32.68	31.07	30.00	32.13
2008-01-01	21.92	28.74	27.16	24.45	29.87
2007-12-01	25.56	26.98	26.49	25.80	27.18
2007-11-01	20.96	30.34	26.55	22.46	30.64
2007-10-01	21.35	28.71	25.79	22.75	28.82
2007-09-01	20.56	28.13	24.43	21.20	27.66
2007-08-01	20.61	20.61	20.61	20.61	20.61
2007-07-01	nan	nan	nan	nan	nan
2007-06-01	nan	nan	nan	nan	nan
2007-05-01	24.06	30.12	27.09	23.85	30.33
2007-04-01	33.03	33.03	33.03	33.03	33.03
2007-03-01	23.77	32.44	28.84	25.50	32.18
2007-02-01	29.45	32.68	31.07	30.00	32.13
2007-01-01	21.92	28.74	27.16	24.45	29.87
2006-12-01	25.56	26.98	26.49	25.80	27.18
2006-11-01	20.96	30.34	26.55	22.46	30.64
2006-10-01	21.35	28.71	25.79	22.75	28.82
2006-09-01	20.56	28.13	24.43	21.20	27.66
2006-08-01	20.61	20.61	20.61	20.61	20.61
2006-07-01	nan	nan	nan	nan	nan
2006-06-01	nan	nan	nan	nan	nan
2006-05-01	24.06	30.12	27.09	23.85	30.33
2006-04-01	33.03	33.03	33.03	33.03	33.03
2006-03-01	23.77	32.44	28.84	25.50	32.18
2006-02-01	29.45	32.68	31.07	30.00	32.13
2006-01-01	21.92	28.74	27.16	24.45	29.87
2005-12-01	25.56	26.98	26.49	25.80	27.18
2005-11-01	20.96	30.34	26.55	22.46	30.64
2005-10-01	21.35	28.71	25.79	22.75	28.82
2005-09-01	20.56	28.13	24.43	21.20	27.66
2005-08-01	20.61	20.61	20.61	20.61	20.61
2005-07-01	nan	nan	nan	nan	nan
2005-06-01	nan	nan	nan	nan	nan
2005-05-01	24.06	30.12	27.09	23.85	30.33
2005-04-01	33.03	33.03	33.03	33.03	33.03
2005-03-01	23.77	32.44	28.84	25.50	32.18
2005-02-01	29.45	32.68	31.07	30.00	32.13
2005-01-01	21.92	28.74	27.16	24.45	29.87
2004-12-01	25.56	26.98	26.49	25.80	27.18
2004-11-01	20.96	30.34	26.55	22.46	30.64
2004-10-01	21.35	28.71	25.79	22.75	28.82
2004-09-01	20.56	28.13	24.43	21.20	27.66
2004-08-01	20.61	20.61	20.61	20.61	20.61
2004-07-01	nan	nan	nan	nan	nan
2004-06-01	nan	nan	nan	nan	nan
2004-05-01	24.06	30.12	27.09	23.85	30.33
2004-04-01	33.03	33.03	33.03	33.03	33.03
2004-03-01	23.77	32.44	28.84	25.50	32.18
2004-02-01	29.45	32.68	31.07	30.00	32.13
2004-01-01	21.92	28.74	27.16	24.45	29.87
2003-12-01	25.56	26.98	26.49	25.80	27.18
2003-11-01	20.96	30.34	26.55	22.46	30.64
2003-10-01	21.35	28.71	25.79	22.75	28.82
2003-09-01	20.56	28.13	24.43	21.20	27.66
2003-08-01	20.61	20.61	20.61	20.61	20.61
2003-07-01	nan	nan	nan	nan	nan
2003-06-01	nan	nan	nan	nan	nan
2003-05-01	24.06	30.12	27.09	23.85	30.33
2003-04-01	33.03	33.03	33.03	33.03	33.03
2003-03-01	23.77	32.44	28.84	25.50	32.18
2003-02-01	29.45	32.68	31.07	30.00	32.13
2003-01-01	21.92	28.74	27.16	24.45	29.87
2002-12-01	25.56	26.98	26.49	25.80	27.18
2002-11-01	20.96	30.34	26.55	22.46	30.64
2002-10-01	21.35	28.71	25.79	22.75	28.82
2002-09-01	20.56	28.13	24.43	21.20	27.66
2002-08-01	20.61	20.61	20.61	20.61	20.61
2002-07-01	nan	nan	nan	nan	nan
2002-06-01	nan	nan	nan	nan	nan
2002-05-01	24.06	30.12	27.09	23.85	30.33
2002-04-01	33.03	33.03	33.03	33.03	33.03
2002-03-01	23.77	32.44	28.84	25.50	32.18
2002-02-01	29.45	32.68	31.07	30.00	32.13
2002-01-01	21.92	28.74	27.16	24.45	29.87
2001-12-01	25.56	26.98	26.49	25.80	27.18
2001-11-01	20.96	30.34	26.55	22.46	30.64
2001-10-01	21.35	28.71	25.79	22.75	28.82
2001-09-01	20.56	28.13	24.43	21.20	27.66
2001-08-01	20.61	20.61	20.61	20.61	20.61
2001-07-01	nan	nan	nan	nan	nan
2001-06-01	nan	nan	nan	nan	nan
2001-05-01	24.06	30.12	27.09	23.85	30.33
2001-04-01	33.03	33.03	33.03	33.03	33.03
2001-03-01	23.77	32.44	28.84	25.50	32.18
2001-02-01	29.45	32.68	31.07	30.00	32.13
2001-01-01	21.92	28.74	27.16	24.45	29.87
2000-12-01	25.56	26.98	26.49	25.80	27.18
2000-11-01	20.96	30.34	26.55	22.46	30.64
2000-10-01	21.35	28.71	25.79	22.75	28.82
2000-09-01	20.56	28.13	24.43	21.20	27.66
2000-08-01	20.61	20.61	20.61	20.61	20.61
2000-07-01	nan	nan	nan	nan	nan
2000-06-01	nan	nan	nan	nan	nan
2000-05-01	24.06	30.12	27.09	23.85	30.33
2000-04-01	33.03	33.03	33.03	33.03	33.03
2000-03-01	23.77	32.44	28.84	25.50	32.18
2000-02-01	29.45	32.68	31.07	30.00	32.13
2000-01-01	21.92	28.74	27.16	24.45	29.87
